"Mod name","Registry name","Item ID","Display name","Exists"
"Oh The Biomes You'll Go","byg:zelkova_leaves","byg:zelkova_leaves","Zelkova Leaves","true"
"Oh The Biomes You'll Go","byg:zelkova_log","byg:zelkova_log","Zelkova Log","true"
"Oh The Biomes You'll Go","byg:zelkova_planks","byg:zelkova_planks","Zelkova Planks","true"
"Oh The Biomes You'll Go","byg:zelkova_pressure_plate","byg:zelkova_pressure_plate","Zelkova Pressure Plate","true"
"Oh The Biomes You'll Go","byg:zelkova_sapling","byg:zelkova_sapling","Zelkova Sapling","true"
"Oh The Biomes You'll Go","byg:zelkova_slab","byg:zelkova_slab","Zelkova Slab","true"
"Oh The Biomes You'll Go","byg:zelkova_stairs","byg:zelkova_stairs","Zelkova Stairs","true"
"Oh The Biomes You'll Go","byg:zelkova_trapdoor","byg:zelkova_trapdoor","Zelkova Trapdoor","true"
"Oh The Biomes You'll Go","byg:zelkova_wood","byg:zelkova_wood","Zelkova Wood","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:aridgarden","pamhc2crops:aridgarden","Arid Garden","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:frostgarden","pamhc2crops:frostgarden","Frost Garden","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamagavecrop","pamhc2crops:agaveseeditem","Agave Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamamaranthcrop","pamhc2crops:amaranthseeditem","Amaranth Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamarrowrootcrop","pamhc2crops:arrowrootseeditem","Arrowroot Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamartichokecrop","pamhc2crops:artichokeseeditem","Artichoke Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamasparaguscrop","pamhc2crops:asparagusseeditem","Asparagus Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pambarleycrop","pamhc2crops:barleyseeditem","Barley Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pambeancrop","pamhc2crops:beanseeditem","Bean Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pambellpeppercrop","pamhc2crops:bellpepperseeditem","Bellpepper Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamblackberrycrop","pamhc2crops:blackberryseeditem","Blackberry Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamblueberrycrop","pamhc2crops:blueberryseeditem","Blueberry Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pambroccolicrop","pamhc2crops:broccoliseeditem","Broccoli Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pambrusselsproutcrop","pamhc2crops:brusselsproutseeditem","Brusselsprout Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamcabbagecrop","pamhc2crops:cabbageseeditem","Cabbage Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamcactusfruitcrop","pamhc2crops:cactusfruitseeditem","Cactusfruit Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamcandleberrycrop","pamhc2crops:candleberryseeditem","Candleberry Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamcantaloupecrop","pamhc2crops:cantaloupeseeditem","Cantaloupe Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamcassavacrop","pamhc2crops:cassavaseeditem","Cassava Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamcauliflowercrop","pamhc2crops:cauliflowerseeditem","Cauliflower Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamcelerycrop","pamhc2crops:celeryseeditem","Celery Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamchickpeacrop","pamhc2crops:chickpeaseeditem","Chickpea Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamchilipeppercrop","pamhc2crops:chilipepperseeditem","Chilipepper Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamcoffeebeancrop","pamhc2crops:coffeebeanseeditem","Coffeebean Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamcorncrop","pamhc2crops:cornseeditem","Corn Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamcottoncrop","pamhc2crops:cottonseeditem","Cotton Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamcranberrycrop","pamhc2crops:cranberryseeditem","Cranberry Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamcucumbercrop","pamhc2crops:cucumberseeditem","Cucumber Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pameggplantcrop","pamhc2crops:eggplantseeditem","Eggplant Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamelderberrycrop","pamhc2crops:elderberryseeditem","Elderberry Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamflaxcrop","pamhc2crops:flaxseeditem","Flax Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamgarliccrop","pamhc2crops:garlicseeditem","Garlic Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamgingercrop","pamhc2crops:gingerseeditem","Ginger Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamgrapecrop","pamhc2crops:grapeseeditem","Grape Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamgreengrapecrop","pamhc2crops:greengrapeseeditem","Green Grape Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamhuckleberrycrop","pamhc2crops:huckleberryseeditem","Huckleberry Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamjicamacrop","pamhc2crops:jicamaseeditem","Jicama Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamjuniperberrycrop","pamhc2crops:juniperberryseeditem","Juniperberry Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamjutecrop","pamhc2crops:juteseeditem","Jute Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamkalecrop","pamhc2crops:kaleseeditem","Kale Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamkenafcrop","pamhc2crops:kenafseeditem","Kenaf Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamkiwicrop","pamhc2crops:kiwiseeditem","Kiwi Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamkohlrabicrop","pamhc2crops:kohlrabiseeditem","Kohlrabi Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamleekcrop","pamhc2crops:leekseeditem","Leek Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamlentilcrop","pamhc2crops:lentilseeditem","Lentil Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamlettucecrop","pamhc2crops:lettuceseeditem","Lettuce Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pammilletcrop","pamhc2crops:milletseeditem","Millet Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pammulberrycrop","pamhc2crops:mulberryseeditem","Mulberry Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pammustardseedscrop","pamhc2crops:mustardseedsseeditem","Mustard Seeds Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamoatscrop","pamhc2crops:oatsseeditem","Oats Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamokracrop","pamhc2crops:okraseeditem","Okra Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamonioncrop","pamhc2crops:onionseeditem","Onion Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamparsnipcrop","pamhc2crops:parsnipseeditem","Parsnip Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pampeanutcrop","pamhc2crops:peanutseeditem","Peanut Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pampeascrop","pamhc2crops:peasseeditem","Peas Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pampineapplecrop","pamhc2crops:pineappleseeditem","Pineapple Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamquinoacrop","pamhc2crops:quinoaseeditem","Quinoa Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamradishcrop","pamhc2crops:radishseeditem","Radish Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamraspberrycrop","pamhc2crops:raspberryseeditem","Raspberry Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamrhubarbcrop","pamhc2crops:rhubarbseeditem","Rhubarb Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamricecrop","pamhc2crops:riceseeditem","Rice Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamrutabagacrop","pamhc2crops:rutabagaseeditem","Rutabaga Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamryecrop","pamhc2crops:ryeseeditem","Rye Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamscallioncrop","pamhc2crops:scallionseeditem","Scallion Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamsesameseedscrop","pamhc2crops:sesameseedsseeditem","Sesame Seeds Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamsisalcrop","pamhc2crops:sisalseeditem","Sisal Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamsoybeancrop","pamhc2crops:soybeanseeditem","Soybean Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamspiceleafcrop","pamhc2crops:spiceleafseeditem","Spiceleaf Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamspinachcrop","pamhc2crops:spinachseeditem","Spinach Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamstrawberrycrop","pamhc2crops:strawberryseeditem","Strawberry Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamsweetpotatocrop","pamhc2crops:sweetpotatoseeditem","Sweet Potato Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamtarocrop","pamhc2crops:taroseeditem","Taro Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamtealeafcrop","pamhc2crops:tealeafseeditem","Tealeaf Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamtomatillocrop","pamhc2crops:tomatilloseeditem","Tomatillo Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamtomatocrop","pamhc2crops:tomatoseeditem","Tomato Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamturnipcrop","pamhc2crops:turnipseeditem","Turnip Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamwaterchestnutcrop","pamhc2crops:waterchestnutseeditem","Waterchestnut Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamwhitemushroomcrop","pamhc2crops:whitemushroomseeditem","White Mushroom Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamwintersquashcrop","pamhc2crops:wintersquashseeditem","Winter Squash Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pamzucchinicrop","pamhc2crops:zucchiniseeditem","Zucchini Seed","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:shadedgarden","pamhc2crops:shadedgarden","Shaded Garden","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:soggygarden","pamhc2crops:soggygarden","Soggy Garden","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:tropicalgarden","pamhc2crops:tropicalgarden","Tropical Garden","true"
"Pam's HarvestCraft 2 Crops","pamhc2crops:windygarden","pamhc2crops:windygarden","Windy Garden","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:almond_sapling","pamhc2trees:almond_sapling","Almond Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:apple_sapling","pamhc2trees:apple_sapling","Apple Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:apricot_sapling","pamhc2trees:apricot_sapling","Apricot Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:avocado_sapling","pamhc2trees:avocado_sapling","Avocado Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:banana_sapling","pamhc2trees:banana_sapling","Banana Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:breadfruit_sapling","pamhc2trees:breadfruit_sapling","Breadfruit Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:candlenut_sapling","pamhc2trees:candlenut_sapling","Candlenut Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:cashew_sapling","pamhc2trees:cashew_sapling","Cashew Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:cherry_sapling","pamhc2trees:cherry_sapling","Cherry Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:chestnut_sapling","pamhc2trees:chestnut_sapling","Chestnut Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:cinnamon_sapling","pamhc2trees:cinnamon_sapling","Cinnamon Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:coconut_sapling","pamhc2trees:coconut_sapling","Coconut Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:date_sapling","pamhc2trees:date_sapling","Date Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:dragonfruit_sapling","pamhc2trees:dragonfruit_sapling","Dragonfruit Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:durian_sapling","pamhc2trees:durian_sapling","Durian Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:fig_sapling","pamhc2trees:fig_sapling","Fig Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:gooseberry_sapling","pamhc2trees:gooseberry_sapling","Gooseberry Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:grapefruit_sapling","pamhc2trees:grapefruit_sapling","Grapefruit Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:guava_sapling","pamhc2trees:guava_sapling","Guava Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:hazelnut_sapling","pamhc2trees:hazelnut_sapling","Hazelnut Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:jackfruit_sapling","pamhc2trees:jackfruit_sapling","Jackfruit Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:lemon_sapling","pamhc2trees:lemon_sapling","Lemon Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:lime_sapling","pamhc2trees:lime_sapling","Lime Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:lychee_sapling","pamhc2trees:lychee_sapling","Lychee Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:mango_sapling","pamhc2trees:mango_sapling","Mango Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:maple_sapling","pamhc2trees:maple_sapling","Maple Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:nutmeg_sapling","pamhc2trees:nutmeg_sapling","Nutmeg Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:olive_sapling","pamhc2trees:olive_sapling","Olive Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:orange_sapling","pamhc2trees:orange_sapling","Orange Sapling","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamalmond","pamhc2trees:pamalmond","Almond Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamapple","pamhc2trees:pamapple","Apple Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamapricot","pamhc2trees:pamapricot","Apricot Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamavocado","pamhc2trees:pamavocado","Avocado Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pambanana","pamhc2trees:pambanana","Banana Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pambreadfruit","pamhc2trees:pambreadfruit","Breadfruit Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamcandlenut","pamhc2trees:pamcandlenut","Candlenut Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamcashew","pamhc2trees:pamcashew","Cashew Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamcherry","pamhc2trees:pamcherry","Cherry Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamchestnut","pamhc2trees:pamchestnut","Chestnut Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamcinnamon","pamhc2trees:pamcinnamon","Cinnamon Fruit Log","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamcoconut","pamhc2trees:pamcoconut","Coconut Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamdate","pamhc2trees:pamdate","Date Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamdragonfruit","pamhc2trees:pamdragonfruit","Dragonfruit Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamdurian","pamhc2trees:pamdurian","Durian Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamfig","pamhc2trees:pamfig","Fig Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamgooseberry","pamhc2trees:pamgooseberry","Gooseberry Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamgrapefruit","pamhc2trees:pamgrapefruit","Grapefruit Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamguava","pamhc2trees:pamguava","Guava Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamhazelnut","pamhc2trees:pamhazelnut","Hazelnut Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamjackfruit","pamhc2trees:pamjackfruit","Jackfruit Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamlemon","pamhc2trees:pamlemon","Lemon Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamlime","pamhc2trees:pamlime","Lime Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamlychee","pamhc2trees:pamlychee","Lychee Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pammango","pamhc2trees:pammango","Mango Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pammaple","pamhc2trees:pammaple","Maple Fruit Log","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamnutmeg","pamhc2trees:pamnutmeg","Nutmeg Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamolive","pamhc2trees:pamolive","Olive Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamorange","pamhc2trees:pamorange","Orange Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pampapaya","pamhc2trees:pampapaya","Papaya Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pampaperbark","pamhc2trees:pampaperbark","Paperbark Fruit Log","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pampassionfruit","pamhc2trees:pampassionfruit","Passionfruit Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pampawpaw","pamhc2trees:pampawpaw","Pawpaw Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pampeach","pamhc2trees:pampeach","Peach Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pampear","pamhc2trees:pampear","Pear Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pampecan","pamhc2trees:pampecan","Pecan Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pampeppercorn","pamhc2trees:pampeppercorn","Peppercorn Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pampersimmon","pamhc2trees:pampersimmon","Persimmon Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pampinenut","pamhc2trees:pampinenut","Pinenut Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pampistachio","pamhc2trees:pampistachio","Pistachio Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamplum","pamhc2trees:pamplum","Plum Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pampomegranate","pamhc2trees:pampomegranate","Pomegranate Fruit","true"
"Pam's HarvestCraft 2 Fruit Trees","pamhc2trees:pamrambutan","pamhc2trees:pamrambutan","Rambutan Fruit","true"
