"Mod name","Registry name","Item ID","Display name","Exists","Tags"
"The Endergetic Expansion","endergetic:petrified_end_wall_corrock_crown","endergetic:petrified_end_corrock_crown","Petrified End Corrock Crown","true",""
"The Endergetic Expansion","endergetic:petrified_nether_corrock","endergetic:petrified_nether_corrock","Petrified Nether Corrock","true",""
"The Endergetic Expansion","endergetic:petrified_nether_corrock_block","endergetic:petrified_nether_corrock_block","Petrified Nether Corrock Block","true","endergetic:chorus_plantable"
"The Endergetic Expansion","endergetic:petrified_nether_corrock_crown","endergetic:petrified_nether_corrock_crown","Petrified Nether Corrock Crown","true",""
"The Endergetic Expansion","endergetic:petrified_nether_wall_corrock_crown","endergetic:petrified_nether_corrock_crown","Petrified Nether Corrock Crown","true",""
"The Endergetic Expansion","endergetic:petrified_overworld_corrock","endergetic:petrified_overworld_corrock","Petrified Overworld Corrock","true",""
"The Endergetic Expansion","endergetic:petrified_overworld_corrock_block","endergetic:petrified_overworld_corrock_block","Petrified Overworld Corrock Block","true","endergetic:chorus_plantable"
"The Endergetic Expansion","endergetic:petrified_overworld_corrock_crown","endergetic:petrified_overworld_corrock_crown","Petrified Overworld Corrock Crown","true",""
"The Endergetic Expansion","endergetic:petrified_overworld_wall_corrock_crown","endergetic:petrified_overworld_corrock_crown","Petrified Overworld Corrock Crown","true",""
"The Endergetic Expansion","endergetic:poise_beehive","endergetic:poise_beehive","Poise Beehive","true","alexsmobs:grizzly_beehive, minecraft:beehives"
"The Endergetic Expansion","endergetic:poise_bookshelf","endergetic:poise_bookshelf","Poise Bookshelf","true",""
"The Endergetic Expansion","endergetic:poise_bush","endergetic:poise_bush","Poise Bush","true",""
"The Endergetic Expansion","endergetic:poise_button","endergetic:poise_button","Poise Button","true","create:wrench_pickup, minecraft:buttons, minecraft:wooden_buttons"
"The Endergetic Expansion","endergetic:poise_chest","endergetic:poise_chest","Poise Chest","true","forge:chests, forge:chests/wooden"
"The Endergetic Expansion","endergetic:poise_cluster","endergetic:poise_cluster","Poise Cluster","true",""
"The Endergetic Expansion","endergetic:poise_door","endergetic:poise_door","Poise Door","true","buildinggadgets:blacklist/building, buildinggadgets:blacklist/exchanging, buildinggadgets:blacklist/generic, create:brittle, minecraft:doors, minecraft:wooden_doors"
"The Endergetic Expansion","endergetic:poise_fence","endergetic:poise_fence","Poise Fence","true","create:fan_transparent, forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences, supplementaries:posts"
"The Endergetic Expansion","endergetic:poise_fence_gate","endergetic:poise_fence_gate","Poise Fence Gate","true","forge:fence_gates, forge:fence_gates/wooden"
"The Endergetic Expansion","endergetic:poise_ladder","endergetic:poise_ladder","Poise Ladder","true","quark:ladders"
"The Endergetic Expansion","endergetic:poise_planks","endergetic:poise_planks","Poise Planks","true","alexsmobs:cachalot_whale_breakables, minecraft:planks"
"The Endergetic Expansion","endergetic:poise_pressure_plate","endergetic:poise_pressure_plate","Poise Pressure Plate","true","create:wrench_pickup, minecraft:pressure_plates, minecraft:wall_post_override, minecraft:wooden_pressure_plates"
"The Endergetic Expansion","endergetic:poise_sign","endergetic:poise_sign","Poise Sign","true","create:safe_nbt, minecraft:signs, minecraft:standing_signs, minecraft:wall_post_override"
"The Endergetic Expansion","endergetic:poise_slab","endergetic:poise_slab","Poise Slab","true","alexsmobs:cachalot_whale_breakables, minecraft:slabs, minecraft:wooden_slabs"
"The Endergetic Expansion","endergetic:poise_stairs","endergetic:poise_stairs","Poise Stairs","true","alexsmobs:cachalot_whale_breakables, minecraft:stairs, minecraft:wooden_stairs"
"The Endergetic Expansion","endergetic:poise_stem","endergetic:poise_stem","Poise Stem","true","alexsmobs:cachalot_whale_breakables, alexsmobs:soul_vulture_perches, alexsmobs:soul_vulture_spawns, ars_nouveau:harvest/fellable, ars_nouveau:harvest/stems, endergetic:poise_stems, mekanism:atomic_disassembler_ore, minecraft:logs, minecraft:logs_that_burn"
"The Endergetic Expansion","endergetic:poise_trapdoor","endergetic:poise_trapdoor","Poise Trapdoor","true","minecraft:trapdoors, minecraft:wooden_trapdoors"
"The Endergetic Expansion","endergetic:poise_trapped_chest","endergetic:poise_trapped_chest","Poise Trapped Chest","true","forge:chests, forge:chests/trapped, forge:chests/wooden"
"The Endergetic Expansion","endergetic:poise_vertical_slab","endergetic:poise_vertical_slab","Poise Vertical Slab","true",""
"The Endergetic Expansion","endergetic:poise_wall_sign","endergetic:poise_sign","Poise Sign","true","create:safe_nbt, minecraft:signs, minecraft:wall_post_override, minecraft:wall_signs"
"The Endergetic Expansion","endergetic:poise_wood","endergetic:poise_wood","Poise Wood","true","alexsmobs:cachalot_whale_breakables, alexsmobs:soul_vulture_perches, alexsmobs:soul_vulture_spawns, ars_nouveau:harvest/fellable, ars_nouveau:harvest/stems, endergetic:poise_stems, mekanism:atomic_disassembler_ore, minecraft:logs, minecraft:logs_that_burn"
"The Endergetic Expansion","endergetic:poismoss","endergetic:poismoss","Poismoss","true","endergetic:ender_fire_base_blocks, endergetic:poise_plantable, minecraft:dragon_immune"
"The Endergetic Expansion","endergetic:potted_poise_bush","","Potted Poise Bush","true","minecraft:flower_pots"
"The Endergetic Expansion","endergetic:potted_tall_poise_bush","","Potted Tall Poise Bush","true","minecraft:flower_pots"
"The Endergetic Expansion","endergetic:puffbug_hive","endergetic:puffbug_hive","Puff Bug Hive","true",""
"The Endergetic Expansion","endergetic:stripped_poise_stem","endergetic:stripped_poise_stem","Stripped Poise Stem","true","alexsmobs:cachalot_whale_breakables, alexsmobs:soul_vulture_perches, alexsmobs:soul_vulture_spawns, ars_nouveau:harvest/fellable, ars_nouveau:harvest/stems, endergetic:poise_stems, mekanism:atomic_disassembler_ore, minecraft:logs, minecraft:logs_that_burn"
"The Endergetic Expansion","endergetic:stripped_poise_wood","endergetic:stripped_poise_wood","Stripped Poise Wood","true","alexsmobs:cachalot_whale_breakables, alexsmobs:soul_vulture_perches, alexsmobs:soul_vulture_spawns, ars_nouveau:harvest/fellable, ars_nouveau:harvest/stems, endergetic:poise_stems, mekanism:atomic_disassembler_ore, minecraft:logs, minecraft:logs_that_burn"
"The Endergetic Expansion","endergetic:tall_poise_bush","endergetic:tall_poise_bush","Tall Poise Bush","true",""
"The Endergetic Expansion","endergetic:vertical_poise_planks","endergetic:vertical_poise_planks","Vertical Poise Planks","true",""
"Thermal Series","thermal:apatite_block","thermal:apatite_block","Block of Apatite","true","forge:storage_blocks, forge:storage_blocks/apatite, silentgems:gem_blocks, silentgems:supercharger_pillar/cap"
"Thermal Series","thermal:apatite_ore","thermal:apatite_ore","Apatite Ore","true","forge:ores, forge:ores/apatite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Thermal Series","thermal:apple_block","thermal:apple_block","Crate of Apples","true",""
"Thermal Series","thermal:bamboo_block","thermal:bamboo_block","Block of Bamboo","true","forge:storage_blocks, forge:storage_blocks/bamboo"
"Thermal Series","thermal:barley","thermal:barley_seeds","Barley Seeds","true",""
"Thermal Series","thermal:barley_block","thermal:barley_block","Barley Bale","true",""
"Thermal Series","thermal:beetroot_block","thermal:beetroot_block","Crate of Beetroot","true",""
"Thermal Series","thermal:bell_pepper","thermal:bell_pepper_seeds","Bell Pepper Seeds","true",""
"Thermal Series","thermal:bell_pepper_block","thermal:bell_pepper_block","Crate of Bell Peppers","true",""
"Thermal Series","thermal:bitumen_block","thermal:bitumen_block","Block of Bitumen","true","forge:storage_blocks, forge:storage_blocks/bitumen"
"Thermal Series","thermal:black_rockwool","thermal:black_rockwool","Black Rockwool","true","thermal:rockwool"
"Thermal Series","thermal:blue_rockwool","thermal:blue_rockwool","Blue Rockwool","true","thermal:rockwool"
"Thermal Series","thermal:bronze_block","thermal:bronze_block","Block of Bronze","true","forge:storage_blocks, forge:storage_blocks/bronze"
"Thermal Series","thermal:brown_rockwool","thermal:brown_rockwool","Brown Rockwool","true","thermal:rockwool"
"Thermal Series","thermal:carrot_block","thermal:carrot_block","Crate of Carrots","true",""
"Thermal Series","thermal:charcoal_block","thermal:charcoal_block","Block of Charcoal","true","forge:storage_blocks, forge:storage_blocks/charcoal"
"Thermal Series","thermal:charge_bench","thermal:charge_bench","Energetic Infuser","true",""
"Thermal Series","thermal:chocolate_cake","thermal:chocolate_cake","Chocolate Cake","true",""
"Thermal Series","thermal:cinnabar_block","thermal:cinnabar_block","Block of Cinnabar","true","forge:storage_blocks, forge:storage_blocks/cinnabar"
"Thermal Series","thermal:cinnabar_ore","thermal:cinnabar_ore","Cinnabar Ore","true","forge:ores, forge:ores/cinnabar, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Thermal Series","thermal:coal_coke_block","thermal:coal_coke_block","Block of Coke","true","forge:storage_blocks, forge:storage_blocks/coal_coke"
"Thermal Series","thermal:coffee","thermal:coffee_seeds","Coffee Beans","true",""
"Thermal Series","thermal:coffee_block","thermal:coffee_block","Sack of Coffee","true",""
"Thermal Series","thermal:constantan_block","thermal:constantan_block","Block of Constantan","true","forge:storage_blocks, forge:storage_blocks/constantan"
"Thermal Series","thermal:copper_block","thermal:copper_block","Block of Copper","true","forge:storage_blocks, forge:storage_blocks/copper"
"Thermal Series","thermal:copper_ore","thermal:copper_ore","Copper Ore","true","forge:ores, forge:ores/copper, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Thermal Series","thermal:corn","thermal:corn_seeds","Corn Seeds","true",""
"Thermal Series","thermal:corn_block","thermal:corn_block","Crate of Corn","true",""
"Thermal Series","thermal:crossover_rail","thermal:crossover_rail","Crossover Rail","true","create:wrench_pickup, minecraft:prevent_mob_spawning_inside, minecraft:rails"
"Thermal Series","thermal:cured_rubber_block","thermal:cured_rubber_block","Block of Cured Rubber","true",""
"Thermal Series","thermal:cyan_rockwool","thermal:cyan_rockwool","Cyan Rockwool","true","thermal:rockwool"
"Thermal Series","thermal:device_collector","thermal:device_collector","Vacuumulator","true",""
"Thermal Series","thermal:device_fisher","thermal:device_fisher","Aquatic Entangler","true",""
"Thermal Series","thermal:device_hive_extractor","thermal:device_hive_extractor","Hive Hopper","true",""
"Thermal Series","thermal:device_nullifier","thermal:device_nullifier","Nullifier","true",""
"Thermal Series","thermal:device_potion_diffuser","thermal:device_potion_diffuser","Decoctive Diffuser","true",""
"Thermal Series","thermal:device_rock_gen","thermal:device_rock_gen","Igneous Extruder","true",""
"Thermal Series","thermal:device_soil_infuser","thermal:device_soil_infuser","Phyto-Soil Infuser","true",""
"Thermal Series","thermal:device_tree_extractor","thermal:device_tree_extractor","Arboreal Extractor","true",""
"Thermal Series","thermal:device_water_gen","thermal:device_water_gen","Aqueous Accumulator","true",""
"Thermal Series","thermal:earth_tnt","thermal:earth_tnt","Tectonic Explosive","true",""
"Thermal Series","thermal:eggplant","thermal:eggplant_seeds","Eggplant Seeds","true",""
"Thermal Series","thermal:eggplant_block","thermal:eggplant_block","Crate of Eggplants","true",""
"Thermal Series","thermal:electrum_block","thermal:electrum_block","Block of Electrum","true","forge:storage_blocks, forge:storage_blocks/electrum"
"Thermal Series","thermal:ender_tnt","thermal:ender_tnt","Disruption Explosive","true",""
"Thermal Series","thermal:enderium_block","thermal:enderium_block","Block of Enderium","true","forge:storage_blocks, forge:storage_blocks/enderium"
"Thermal Series","thermal:enderium_glass","thermal:enderium_glass","Enderium Glass","true","minecraft:impermeable, thermal:glass/hardened"
"Thermal Series","thermal:energy_cell","thermal:energy_cell","Redstone Flux Cell","true",""
"Thermal Series","thermal:energy_cell_frame","thermal:energy_cell_frame","Redstone Flux Cell Frame","true",""
"Thermal Series","thermal:fire_tnt","thermal:fire_tnt","Inferno Explosive","true",""
"Thermal Series","thermal:flax","thermal:flax_seeds","Flax Seeds","true",""
"Thermal Series","thermal:flax_block","thermal:flax_block","Flax Bale","true",""
"Thermal Series","thermal:fluid_cell","thermal:fluid_cell","Fluid Cell","true",""
"Thermal Series","thermal:fluid_cell_frame","thermal:fluid_cell_frame","Fluid Cell Frame","true",""
"Thermal Series","thermal:frost_melon","thermal:frost_melon","Frost Melon","true",""
"Thermal Series","thermal:frost_melon_stem","thermal:frost_melon_seeds","Frost Melon Seeds","true",""
"Thermal Series","thermal:frost_melon_stem_attached","","block.thermal.frost_melon_stem_attached","true",""
"Thermal Series","thermal:glowstone_mushroom","thermal:glowstone_mushroom_spores","Glimmercap Spores","true",""
"Thermal Series","thermal:glowstone_tnt","thermal:glowstone_tnt","Radiant Explosive","true",""
"Thermal Series","thermal:gray_rockwool","thermal:gray_rockwool","Gray Rockwool","true","thermal:rockwool"
"Thermal Series","thermal:green_bean","thermal:green_bean_seeds","Green Bean Seeds","true",""
"Thermal Series","thermal:green_bean_block","thermal:green_bean_block","Crate of Green Beans","true",""
"Thermal Series","thermal:green_rockwool","thermal:green_rockwool","Green Rockwool","true","thermal:rockwool"
"Thermal Series","thermal:gunpowder_block","thermal:gunpowder_block","Block of Gunpowder","true","forge:storage_blocks, forge:storage_blocks/gunpowder"
"Thermal Series","thermal:gunpowder_mushroom","thermal:gunpowder_mushroom_spores","Boomshroom Spores","true",""
"Thermal Series","thermal:hops_block","thermal:hops_block","Crate of Hops","true",""
"Thermal Series","thermal:ice_tnt","thermal:ice_tnt","Glacial Explosive","true",""
"Thermal Series","thermal:invar_block","thermal:invar_block","Block of Invar","true","forge:storage_blocks, forge:storage_blocks/invar"
"Thermal Series","thermal:lead_block","thermal:lead_block","Block of Lead","true","forge:storage_blocks, forge:storage_blocks/lead"
"Thermal Series","thermal:lead_ore","thermal:lead_ore","Lead Ore","true","forge:ores, forge:ores/lead, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
