"Mod name","Registry name","Hardness","Resistance"
"Upgrade Aquatic","upgrade_aquatic:driftwood_bookshelf",1.50,1.50
"Upgrade Aquatic","upgrade_aquatic:driftwood_button",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:driftwood_chest",2.50,2.50
"Upgrade Aquatic","upgrade_aquatic:driftwood_door",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:driftwood_fence",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:driftwood_fence_gate",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:driftwood_ladder",0.40,0.40
"Upgrade Aquatic","upgrade_aquatic:driftwood_log",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:driftwood_planks",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:driftwood_post",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:driftwood_pressure_plate",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:driftwood_sign",1.00,1.00
"Upgrade Aquatic","upgrade_aquatic:driftwood_slab",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:driftwood_stairs",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:driftwood_trapdoor",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:driftwood_trapped_chest",2.50,2.50
"Upgrade Aquatic","upgrade_aquatic:driftwood_vertical_slab",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:driftwood_wall_sign",1.00,1.00
"Upgrade Aquatic","upgrade_aquatic:elder_eye",1.00,1.00
"Upgrade Aquatic","upgrade_aquatic:elder_guardian_spine",1.50,1.50
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coral",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coral_block",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coral_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coral_shower",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coral_wall_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coralstone",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coralstone_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coralstone_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coralstone_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coralstone_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:embedded_ammonite",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:finger_coral",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:finger_coral_block",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:finger_coral_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:finger_coral_wall_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:finger_coralstone",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:finger_coralstone_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:finger_coralstone_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:finger_coralstone_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:finger_coralstone_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:fire_coralstone",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:fire_coralstone_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:fire_coralstone_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:fire_coralstone_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:fire_coralstone_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:flowering_rush",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:glass_door",0.30,0.30
"Upgrade Aquatic","upgrade_aquatic:glass_trapdoor",0.30,0.30
"Upgrade Aquatic","upgrade_aquatic:gray_bedroll",0.20,0.30
"Upgrade Aquatic","upgrade_aquatic:green_bedroll",0.20,0.30
"Upgrade Aquatic","upgrade_aquatic:green_jelly_torch",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:green_jelly_wall_torch",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:guardian_spine",1.50,1.50
"Upgrade Aquatic","upgrade_aquatic:horn_coralstone",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:horn_coralstone_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:horn_coralstone_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:horn_coralstone_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:horn_coralstone_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:kelp_block",0.50,2.50
"Upgrade Aquatic","upgrade_aquatic:kelpy_cobblestone",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:kelpy_cobblestone_slab",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:kelpy_cobblestone_stairs",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:kelpy_cobblestone_vertical_slab",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:kelpy_cobblestone_wall",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:kelpy_stone_brick_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:kelpy_stone_brick_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:kelpy_stone_brick_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:kelpy_stone_brick_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:kelpy_stone_bricks",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:light_blue_bedroll",0.20,0.30
"Upgrade Aquatic","upgrade_aquatic:light_gray_bedroll",0.20,0.30
"Upgrade Aquatic","upgrade_aquatic:lime_bedroll",0.20,0.30
"Upgrade Aquatic","upgrade_aquatic:luminous_elder_prismarine",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:luminous_elder_prismarine_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:luminous_elder_prismarine_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:luminous_elder_prismarine_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:luminous_prismarine",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:luminous_prismarine_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:luminous_prismarine_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:luminous_prismarine_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:magenta_bedroll",0.20,0.30
"Upgrade Aquatic","upgrade_aquatic:moss_coral",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:moss_coral_block",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:moss_coral_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:moss_coral_wall_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:moss_coralstone",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:moss_coralstone_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:moss_coralstone_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:moss_coralstone_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:moss_coralstone_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:mulberry_jam_block",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:mulberry_punnet",1.50,1.50
"Upgrade Aquatic","upgrade_aquatic:mulberry_vine",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:ochre_kelp",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:ochre_kelp_block",0.50,2.50
"Upgrade Aquatic","upgrade_aquatic:ochre_kelp_plant",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:ochre_kelpy_cobblestone",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:ochre_kelpy_cobblestone_slab",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:ochre_kelpy_cobblestone_stairs",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:ochre_kelpy_cobblestone_vertical_slab",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:ochre_kelpy_cobblestone_wall",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:ochre_kelpy_stone_brick_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:ochre_kelpy_stone_brick_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:ochre_kelpy_stone_brick_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:ochre_kelpy_stone_brick_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:ochre_kelpy_stone_bricks",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:orange_bedroll",0.20,0.30
"Upgrade Aquatic","upgrade_aquatic:orange_jelly_torch",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:orange_jelly_wall_torch",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:petal_coral",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:petal_coral_block",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:petal_coral_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:petal_coral_wall_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:petal_coralstone",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:petal_coralstone_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:petal_coralstone_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:petal_coralstone_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:petal_coralstone_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:pillow_coral",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:pillow_coral_block",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:pillow_coral_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:pillow_coral_wall_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:pillow_coralstone",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:pillow_coralstone_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:pillow_coralstone_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:pillow_coralstone_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:pillow_coralstone_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:pink_bedroll",0.20,0.30
"Upgrade Aquatic","upgrade_aquatic:pink_jelly_torch",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:pink_jelly_wall_torch",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:pink_searocket",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:polar_kelp",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:polar_kelp_block",0.50,2.50
"Upgrade Aquatic","upgrade_aquatic:polar_kelp_plant",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:polar_kelpy_cobblestone",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:polar_kelpy_cobblestone_slab",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:polar_kelpy_cobblestone_stairs",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:polar_kelpy_cobblestone_vertical_slab",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:polar_kelpy_cobblestone_wall",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:polar_kelpy_stone_brick_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:polar_kelpy_stone_brick_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:polar_kelpy_stone_brick_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:polar_kelpy_stone_brick_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:polar_kelpy_stone_bricks",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:potted_blue_pickerelweed",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:potted_pink_searocket",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:potted_purple_pickerelweed",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:potted_river_sapling",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:potted_white_searocket",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:prismarine_coral",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:prismarine_coral_block",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:prismarine_coral_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:prismarine_coral_shower",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:prismarine_coral_wall_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:prismarine_coralstone",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:prismarine_coralstone_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:prismarine_coralstone_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:prismarine_coralstone_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:prismarine_coralstone_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:prismarine_rod_bundle",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:purple_bedroll",0.20,0.30
"Upgrade Aquatic","upgrade_aquatic:purple_jelly_torch",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:purple_jelly_wall_torch",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:purple_pickerelweed",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:purple_pickerelweed_block",0.50,5.00
"Upgrade Aquatic","upgrade_aquatic:red_bedroll",0.20,0.30
"Upgrade Aquatic","upgrade_aquatic:red_jelly_torch",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:red_jelly_wall_torch",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:river_beehive",0.60,0.60
"Upgrade Aquatic","upgrade_aquatic:river_bookshelf",1.50,1.50
"Upgrade Aquatic","upgrade_aquatic:river_button",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:river_chest",2.50,2.50
"Upgrade Aquatic","upgrade_aquatic:river_door",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:river_fence",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:river_fence_gate",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:river_hedge",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:river_ladder",0.40,0.40
"Upgrade Aquatic","upgrade_aquatic:river_leaf_carpet",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:river_leaves",0.20,0.20
"Upgrade Aquatic","upgrade_aquatic:river_log",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:river_planks",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:river_post",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:river_pressure_plate",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:river_sapling",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:river_sign",1.00,1.00
"Upgrade Aquatic","upgrade_aquatic:river_slab",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:river_stairs",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:river_trapdoor",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:river_trapped_chest",2.50,2.50
"Upgrade Aquatic","upgrade_aquatic:river_vertical_slab",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:river_wall_sign",1.00,1.00
"Upgrade Aquatic","upgrade_aquatic:river_wood",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:rock_coral",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:rock_coral_block",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:rock_coral_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:rock_coral_wall_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:rock_coralstone",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:rock_coralstone_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:rock_coralstone_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:rock_coralstone_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:rock_coralstone_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:scute_block",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:scute_pavement",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:scute_pavement_slab",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:scute_pavement_stairs",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:scute_pavement_vertical_slab",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:scute_pavement_wall",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:scute_shingle_slab",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:scute_shingle_stairs",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:scute_shingle_vertical_slab",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:scute_shingle_wall",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:scute_shingles",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:silk_coral",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:silk_coral_block",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:silk_coral_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:silk_coral_wall_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:silk_coralstone",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:silk_coralstone_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:silk_coralstone_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:silk_coralstone_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:silk_coralstone_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:star_coral",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:star_coral_block",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:star_coral_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:star_coral_wall_fan",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:star_coralstone",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:star_coralstone_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:star_coralstone_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:star_coralstone_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:star_coralstone_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:stripped_driftwood",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:stripped_driftwood_log",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:stripped_driftwood_post",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:stripped_river_log",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:stripped_river_post",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:stripped_river_wood",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:tall_beachgrass",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:tall_blue_pickerelweed",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:tall_purple_pickerelweed",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:thorny_kelp",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:thorny_kelp_block",0.50,2.50
"Upgrade Aquatic","upgrade_aquatic:thorny_kelp_plant",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:thorny_kelpy_cobblestone",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:thorny_kelpy_cobblestone_slab",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:thorny_kelpy_cobblestone_stairs",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:thorny_kelpy_cobblestone_vertical_slab",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:thorny_kelpy_cobblestone_wall",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:thorny_kelpy_stone_brick_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:thorny_kelpy_stone_brick_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:thorny_kelpy_stone_brick_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:thorny_kelpy_stone_brick_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:thorny_kelpy_stone_bricks",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:tongue_kelp",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:tongue_kelp_block",0.50,2.50
"Upgrade Aquatic","upgrade_aquatic:tongue_kelp_plant",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:tongue_kelpy_cobblestone",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:tongue_kelpy_cobblestone_slab",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:tongue_kelpy_cobblestone_stairs",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:tongue_kelpy_cobblestone_vertical_slab",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:tongue_kelpy_cobblestone_wall",2.00,6.00
"Upgrade Aquatic","upgrade_aquatic:tongue_kelpy_stone_brick_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:tongue_kelpy_stone_brick_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:tongue_kelpy_stone_brick_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:tongue_kelpy_stone_brick_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:tongue_kelpy_stone_bricks",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:tooth_block",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:tooth_brick_slab",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:tooth_brick_stairs",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:tooth_brick_vertical_slab",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:tooth_brick_wall",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:tooth_bricks",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:tooth_door",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:tooth_lantern",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:tooth_slab",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:tooth_stairs",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:tooth_tiles",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:tooth_trapdoor",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:tooth_vertical_slab",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:tooth_wall",3.00,9.00
"Upgrade Aquatic","upgrade_aquatic:tube_coralstone",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:tube_coralstone_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:tube_coralstone_stairs",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:tube_coralstone_vertical_slab",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:tube_coralstone_wall",1.50,6.00
"Upgrade Aquatic","upgrade_aquatic:vertical_driftwood_planks",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:vertical_river_planks",2.00,2.00
"Upgrade Aquatic","upgrade_aquatic:white_bedroll",0.20,0.30
"Upgrade Aquatic","upgrade_aquatic:white_jelly_torch",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:white_jelly_wall_torch",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:white_searocket",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:yellow_bedroll",0.20,0.30
"Upgrade Aquatic","upgrade_aquatic:yellow_jelly_torch",0.00,0.00
"Upgrade Aquatic","upgrade_aquatic:yellow_jelly_wall_torch",0.00,0.00
