"Mod name","Registry name","Item ID","Display name","Tags"
"Thermal Series","thermal:earth_grenade",9220,"Tectonic Grenade",""
"Thermal Series","thermal:earth_tnt",9032,"Tectonic Explosive","resourcefulbees:valid_apiary"
"Thermal Series","thermal:earth_tnt_minecart",9293,"Minecart with Tectonic Explosive",""
"Thermal Series","thermal:eggplant",9315,"Eggplant","forge:crops/eggplant"
"Thermal Series","thermal:eggplant_block",9275,"Crate of Eggplants","resourcefulbees:valid_apiary"
"Thermal Series","thermal:eggplant_seeds",9316,"Eggplant Seeds","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/eggplant"
"Thermal Series","thermal:electrum_block",8987,"Block of Electrum","forge:storage_blocks, forge:storage_blocks/electrum, resourcefulbees:valid_apiary"
"Thermal Series","thermal:electrum_coin",9164,"Electrum Coin","forge:coins, forge:coins/electrum"
"Thermal Series","thermal:electrum_dust",9161,"Electrum Blend","forge:dusts, forge:dusts/electrum"
"Thermal Series","thermal:electrum_gear",9162,"Electrum Gear","forge:gears, forge:gears/electrum"
"Thermal Series","thermal:electrum_ingot",9159,"Electrum Ingot","forge:ingots, forge:ingots/electrum"
"Thermal Series","thermal:electrum_nugget",9160,"Electrum Nugget","forge:nuggets, forge:nuggets/electrum"
"Thermal Series","thermal:electrum_plate",9163,"Electrum Plate","forge:plates, forge:plates/electrum"
"Thermal Series","thermal:emerald_dust",9119,"Emerald Dust","forge:dusts, forge:dusts/emerald"
"Thermal Series","thermal:emerald_gear",9120,"Emerald Gear","forge:gears, forge:gears/emerald"
"Thermal Series","thermal:ender_bucket",9242,"Resonant Ender Bucket",""
"Thermal Series","thermal:ender_grenade",9218,"Disruption Grenade",""
"Thermal Series","thermal:ender_pearl_dust",9106,"Ender Pearl Dust","forge:dusts, forge:dusts/ender_pearl"
"Thermal Series","thermal:ender_tnt",9030,"Disruption Explosive","resourcefulbees:valid_apiary"
"Thermal Series","thermal:ender_tnt_minecart",9290,"Minecart with Ender Explosive",""
"Thermal Series","thermal:enderium_block",8992,"Block of Enderium","forge:storage_blocks, forge:storage_blocks/enderium, resourcefulbees:valid_apiary"
"Thermal Series","thermal:enderium_coin",9194,"Enderium Coin","forge:coins, forge:coins/enderium"
"Thermal Series","thermal:enderium_dust",9191,"Enderium Blend","forge:dusts, forge:dusts/enderium"
"Thermal Series","thermal:enderium_gear",9192,"Enderium Gear","forge:gears, forge:gears/enderium"
"Thermal Series","thermal:enderium_glass",9010,"Enderium Glass","resourcefulbees:valid_apiary, thermal:glass/hardened"
"Thermal Series","thermal:enderium_ingot",9189,"Enderium Ingot","forge:ingots, forge:ingots/enderium"
"Thermal Series","thermal:enderium_nugget",9190,"Enderium Nugget","forge:nuggets, forge:nuggets/enderium"
"Thermal Series","thermal:enderium_plate",9193,"Enderium Plate","forge:plates, forge:plates/enderium"
"Thermal Series","thermal:energy_cell",9048,"Redstone Flux Cell","resourcefulbees:valid_apiary"
"Thermal Series","thermal:energy_cell_frame",9005,"Redstone Flux Cell Frame","resourcefulbees:valid_apiary"
"Thermal Series","thermal:explosive_grenade",9214,"Grenade",""
"Thermal Series","thermal:fire_grenade",9221,"Inferno Grenade",""
"Thermal Series","thermal:fire_tnt",9033,"Inferno Explosive","resourcefulbees:valid_apiary"
"Thermal Series","thermal:fire_tnt_minecart",9292,"Minecart with Inferno Explosive",""
"Thermal Series","thermal:flax",9301,"Flax","forge:crops/flax"
"Thermal Series","thermal:flax_block",9261,"Flax Bale","resourcefulbees:valid_apiary"
"Thermal Series","thermal:flax_seeds",9302,"Flax Seeds","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/flax"
"Thermal Series","thermal:fluid_cell",9049,"Fluid Cell","resourcefulbees:valid_apiary"
"Thermal Series","thermal:fluid_cell_frame",9006,"Fluid Cell Frame","resourcefulbees:valid_apiary"
"Thermal Series","thermal:fluid_tank_augment",9091,"Expanded Tank Construction",""
"Thermal Series","thermal:fluid_tank_creative_augment",9092,"Creative Tank Construction",""
"Thermal Series","thermal:frost_melon",9254,"Frost Melon","resourcefulbees:valid_apiary"
"Thermal Series","thermal:frost_melon_seeds",9336,"Frost Melon Seeds","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/frost_melon"
"Thermal Series","thermal:frost_melon_slice",9335,"Frost Melon Slice",""
"Thermal Series","thermal:glowstone_bucket",9241,"Energized Glowstone Bucket",""
"Thermal Series","thermal:glowstone_grenade",9217,"Radiant Grenade",""
"Thermal Series","thermal:glowstone_mushroom_spores",9331,"Glimmercap Spores",""
"Thermal Series","thermal:glowstone_tnt",9029,"Radiant Explosive","resourcefulbees:valid_apiary"
"Thermal Series","thermal:glowstone_tnt_minecart",9289,"Minecart with Glowstone Explosive",""
"Thermal Series","thermal:gold_coin",9114,"Gold Coin","forge:coins, forge:coins/gold"
"Thermal Series","thermal:gold_dust",9111,"Gold Dust","forge:dusts, forge:dusts/gold"
"Thermal Series","thermal:gold_gear",9112,"Gold Gear","forge:gears, forge:gears/gold"
"Thermal Series","thermal:gold_plate",9113,"Gold Plate","forge:plates, forge:plates/gold"
"Thermal Series","thermal:gray_rockwool",9018,"Gray Rockwool","resourcefulbees:valid_apiary, thermal:rockwool"
"Thermal Series","thermal:green_bean",9317,"Green Bean","forge:crops/green_bean"
"Thermal Series","thermal:green_bean_block",9276,"Crate of Green Beans","resourcefulbees:valid_apiary"
"Thermal Series","thermal:green_bean_seeds",9318,"Green Bean Seeds","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/green_bean"
"Thermal Series","thermal:green_rockwool",9024,"Green Rockwool","resourcefulbees:valid_apiary, thermal:rockwool"
"Thermal Series","thermal:gunpowder_block",8957,"Block of Gunpowder","forge:storage_blocks, forge:storage_blocks/gunpowder, resourcefulbees:valid_apiary"
"Thermal Series","thermal:gunpowder_mushroom_spores",9332,"Boomshroom Spores",""
"Thermal Series","thermal:hazmat_boots",9236,"Hazmat Boots",""
"Thermal Series","thermal:hazmat_chestplate",9234,"Hazmat Suit",""
"Thermal Series","thermal:hazmat_fabric",9067,"Protective Fabric",""
"Thermal Series","thermal:hazmat_helmet",9233,"Hazmat Helmet",""
"Thermal Series","thermal:hazmat_leggings",9235,"Hazmat Pants",""
"Thermal Series","thermal:heavy_oil_bucket",9250,"Heavy Oil Bucket",""
"Thermal Series","thermal:hops",9327,"Hops","forge:crops/hops"
"Thermal Series","thermal:hops_block",9277,"Crate of Hops","resourcefulbees:valid_apiary"
"Thermal Series","thermal:hops_seeds",9328,"Hops Seeds","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/hops"
"Thermal Series","thermal:ice_charge",9211,"Ice Charge",""
"Thermal Series","thermal:ice_grenade",9222,"Glacial Grenade",""
"Thermal Series","thermal:ice_tnt",9034,"Glacial Explosive","resourcefulbees:valid_apiary"
"Thermal Series","thermal:ice_tnt_minecart",9294,"Minecart with Glacial Explosive",""
"Thermal Series","thermal:invar_block",8988,"Block of Invar","forge:storage_blocks, forge:storage_blocks/invar, resourcefulbees:valid_apiary"
"Thermal Series","thermal:invar_coin",9170,"Invar Coin","forge:coins, forge:coins/invar"
"Thermal Series","thermal:invar_dust",9167,"Invar Blend","forge:dusts, forge:dusts/invar"
"Thermal Series","thermal:invar_gear",9168,"Invar Gear","forge:gears, forge:gears/invar"
"Thermal Series","thermal:invar_ingot",9165,"Invar Ingot","forge:ingots, forge:ingots/invar"
"Thermal Series","thermal:invar_nugget",9166,"Invar Nugget","forge:nuggets, forge:nuggets/invar"
"Thermal Series","thermal:invar_plate",9169,"Invar Plate","forge:plates, forge:plates/invar"
"Thermal Series","thermal:iron_coin",9110,"Iron Coin","forge:coins, forge:coins/iron"
"Thermal Series","thermal:iron_dust",9107,"Iron Dust","forge:dusts, forge:dusts/iron"
"Thermal Series","thermal:iron_gear",9108,"Iron Gear","forge:gears, forge:gears/iron"
"Thermal Series","thermal:iron_plate",9109,"Iron Plate","forge:plates, forge:plates/iron"
"Thermal Series","thermal:item_filter_augment",9093,"Item Filter",""
"Thermal Series","thermal:junk_net",9207,"Junk Net",""
"Thermal Series","thermal:lapis_dust",9115,"Lapis Dust","forge:dusts, forge:dusts/lapis"
"Thermal Series","thermal:lapis_gear",9116,"Lapis Gear","forge:gears, forge:gears/lapis"
"Thermal Series","thermal:laser_diode",9080,"Laser Diode",""
"Thermal Series","thermal:latex_bucket",9247,"Latex Bucket",""
"Thermal Series","thermal:lead_block",8983,"Block of Lead","forge:storage_blocks, forge:storage_blocks/lead, resourcefulbees:valid_apiary"
"Thermal Series","thermal:lead_coin",9140,"Lead Coin","forge:coins, forge:coins/lead"
"Thermal Series","thermal:lead_dust",9137,"Lead Dust","forge:dusts, forge:dusts/lead"
"Thermal Series","thermal:lead_gear",9138,"Lead Gear","forge:gears, forge:gears/lead"
"Thermal Series","thermal:lead_ingot",9135,"Lead Ingot","forge:ingots, forge:ingots/lead"
"Thermal Series","thermal:lead_nugget",9136,"Lead Nugget","forge:nuggets, forge:nuggets/lead"
"Thermal Series","thermal:lead_ore",8970,"Lead Ore","forge:ores, forge:ores/lead, resourcefulbees:valid_apiary"
"Thermal Series","thermal:lead_plate",9139,"Lead Plate","forge:plates, forge:plates/lead"
"Thermal Series","thermal:light_blue_rockwool",9014,"Light Blue Rockwool","resourcefulbees:valid_apiary, thermal:rockwool"
"Thermal Series","thermal:light_gray_rockwool",9019,"Light Gray Rockwool","resourcefulbees:valid_apiary, thermal:rockwool"
"Thermal Series","thermal:light_oil_bucket",9251,"Light Oil Bucket",""
"Thermal Series","thermal:lightning_charge",9212,"Lightning Charge",""
"Thermal Series","thermal:lightning_grenade",9223,"Fulminating Grenade",""
"Thermal Series","thermal:lightning_tnt",9035,"Fulminating Explosive","resourcefulbees:valid_apiary"
"Thermal Series","thermal:lightning_tnt_minecart",9295,"Minecart with Fulminating Explosive",""
"Thermal Series","thermal:lime_rockwool",9016,"Lime Rockwool","resourcefulbees:valid_apiary, thermal:rockwool"
"Thermal Series","thermal:lock",9205,"Signalum Security Lock",""
"Thermal Series","thermal:lumium_activator_rail",9272,"Lumium Activator Rail",""
"Thermal Series","thermal:lumium_block",8991,"Block of Lumium","forge:storage_blocks, forge:storage_blocks/lumium, resourcefulbees:valid_apiary"
"Thermal Series","thermal:lumium_coin",9188,"Lumium Coin","forge:coins, forge:coins/lumium"
"Thermal Series","thermal:lumium_crossover_rail",9267,"Lumium Crossover Rail",""
"Thermal Series","thermal:lumium_detector_rail",9273,"Lumium Detector Rail",""
"Thermal Series","thermal:lumium_dust",9185,"Lumium Blend","forge:dusts, forge:dusts/lumium"
"Thermal Series","thermal:lumium_gear",9186,"Lumium Gear","forge:gears, forge:gears/lumium"
"Thermal Series","thermal:lumium_glass",9009,"Lumium Glass","resourcefulbees:valid_apiary, thermal:glass/hardened"
"Thermal Series","thermal:lumium_ingot",9183,"Lumium Ingot","forge:ingots, forge:ingots/lumium"
"Thermal Series","thermal:lumium_nugget",9184,"Lumium Nugget","forge:nuggets, forge:nuggets/lumium"
"Thermal Series","thermal:lumium_plate",9187,"Lumium Plate","forge:plates, forge:plates/lumium"
"Thermal Series","thermal:lumium_powered_rail",9269,"Powered Lumium Rail",""
"Thermal Series","thermal:lumium_rail",9266,"Lumium Rail",""
"Thermal Series","thermal:machine_catalyst_augment",9098,"Catalytic Reclamation Chamber",""
"Thermal Series","thermal:machine_catalyst_creative_augment",9099,"Creative Reclamation Chamber",""
"Thermal Series","thermal:machine_cycle_augment",9100,"Cyclical Processing",""
"Thermal Series","thermal:machine_efficiency_augment",9095,"Flux Efficiency",""
"Thermal Series","thermal:machine_efficiency_creative_augment",9096,"Creative Flux Efficiency",""
"Thermal Series","thermal:machine_frame",9004,"Machine Frame","resourcefulbees:valid_apiary"
"Thermal Series","thermal:machine_output_augment",9097,"Auxiliary Process Sieve",""
"Thermal Series","thermal:machine_speed_augment",9094,"Flux Linkage Amplifier",""
"Thermal Series","thermal:magenta_rockwool",9013,"Magenta Rockwool","resourcefulbees:valid_apiary, thermal:rockwool"
"Thermal Series","thermal:nickel_block",8985,"Block of Nickel","forge:storage_blocks, forge:storage_blocks/nickel, resourcefulbees:valid_apiary"
"Thermal Series","thermal:nickel_coin",9152,"Nickel Coin","forge:coins, forge:coins/nickel"
"Thermal Series","thermal:nickel_dust",9149,"Nickel Dust","forge:dusts, forge:dusts/nickel"
"Thermal Series","thermal:nickel_gear",9150,"Nickel Gear","forge:gears, forge:gears/nickel"
"Thermal Series","thermal:nickel_ingot",9147,"Nickel Ingot","forge:ingots, forge:ingots/nickel"
"Thermal Series","thermal:nickel_nugget",9148,"Nickel Nugget","forge:nuggets, forge:nuggets/nickel"
"Thermal Series","thermal:nickel_ore",8972,"Nickel Ore","forge:ores, forge:ores/nickel, resourcefulbees:valid_apiary"
"Thermal Series","thermal:nickel_plate",9151,"Nickel Plate","forge:plates, forge:plates/nickel"
"Thermal Series","thermal:niter",9072,"Niter","forge:gems, forge:gems/niter"
"Thermal Series","thermal:niter_block",8979,"Block of Niter","forge:storage_blocks, forge:storage_blocks/niter, resourcefulbees:valid_apiary"
"Thermal Series","thermal:niter_dust",9073,"Niter Dust","forge:dusts, forge:dusts/niter"
"Thermal Series","thermal:niter_ore",8966,"Niter Ore","forge:ores, forge:ores/niter, resourcefulbees:valid_apiary"
"Thermal Series","thermal:nuke_grenade",9224,"Nuclear Grenade",""
"Thermal Series","thermal:nuke_tnt",9036,"Nuclear Explosive","resourcefulbees:valid_apiary"
"Thermal Series","thermal:nuke_tnt_minecart",9296,"Minecart with Nuclear Explosive",""
"Thermal Series","thermal:obsidian_glass",9007,"Hardened Glass","resourcefulbees:valid_apiary, thermal:glass/hardened"
"Thermal Series","thermal:oil_red_sand",8976,"Bituminous Red Sand","resourcefulbees:valid_apiary"
"Thermal Series","thermal:oil_sand",8975,"Bituminous Sand","resourcefulbees:valid_apiary"
"Thermal Series","thermal:onion",9303,"Onion","forge:crops/onion"
"Thermal Series","thermal:onion_block",9262,"Crate of Onions","resourcefulbees:valid_apiary"
"Thermal Series","thermal:onion_seeds",9304,"Onion Seeds","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/onion"
"Thermal Series","thermal:orange_rockwool",9012,"Orange Rockwool","resourcefulbees:valid_apiary, thermal:rockwool"
"Thermal Series","thermal:peanut",9319,"Peanut","forge:crops/peanut"
"Thermal Series","thermal:peanut_block",9282,"Sack of Peanuts","resourcefulbees:valid_apiary"
"Thermal Series","thermal:peanut_seeds",9320,"Peanut Seeds","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/peanut"
"Thermal Series","thermal:phyto_grenade",9219,"Phyto-Gronade",""
"Thermal Series","thermal:phyto_tnt",9031,"PNT","resourcefulbees:valid_apiary"
"Thermal Series","thermal:phyto_tnt_minecart",9291,"Minecart with PNT",""
"Thermal Series","thermal:phytogro",9206,"Phyto-Gro",""
"Thermal Series","thermal:phytosoil",9284,"Phyto-Soil","resourcefulbees:valid_apiary"
"Thermal Series","thermal:phytosoil_tilled",9285,"Tilled Phyto-Soil","resourcefulbees:valid_apiary"
"Thermal Series","thermal:pink_rockwool",9017,"Pink Rockwool","resourcefulbees:valid_apiary, thermal:rockwool"
"Thermal Series","thermal:potato_block",8962,"Crate of Potatoes","resourcefulbees:valid_apiary"
"Thermal Series","thermal:potion_amplifier_augment",9104,"Alchemical Amplifier",""
"Thermal Series","thermal:potion_duration_augment",9105,"Alchemical Extender",""
"Thermal Series","thermal:prismarine_activator_rail",9264,"Prismarine Activator Rail",""
"Thermal Series","thermal:prismarine_crossover_rail",9256,"Prismarine Crossover Rail",""
"Thermal Series","thermal:prismarine_detector_rail",9265,"Prismarine Detector Rail",""
"Thermal Series","thermal:prismarine_powered_rail",9263,"Powered Prismarine Rail",""
"Thermal Series","thermal:prismarine_rail",9255,"Prismarine Rail",""
"Thermal Series","thermal:purple_rockwool",9021,"Purple Rockwool","resourcefulbees:valid_apiary, thermal:rockwool"
"Thermal Series","thermal:quartz_dust",9121,"Quartz Dust","forge:dusts, forge:dusts/quartz"
"Thermal Series","thermal:quartz_gear",9122,"Quartz Gear","forge:gears, forge:gears/quartz"
"Thermal Series","thermal:radish",9305,"Radish","forge:crops/radish"
"Thermal Series","thermal:radish_block",9268,"Crate of Radishes","resourcefulbees:valid_apiary"
"Thermal Series","thermal:radish_seeds",9306,"Radish Seeds","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/radish"
"Thermal Series","thermal:red_rockwool",9025,"Red Rockwool","resourcefulbees:valid_apiary, thermal:rockwool"
"Thermal Series","thermal:redprint",9202,"Redprint",""
"Thermal Series","thermal:redstone_bucket",9240,"Destabilized Redstone Bucket",""
"Thermal Series","thermal:redstone_grenade",9216,"Redstone Grenade",""
"Thermal Series","thermal:redstone_mushroom_spores",9333,"Fluxtooth Spores",""
"Thermal Series","thermal:redstone_servo",9076,"Redstone Servo",""
"Thermal Series","thermal:redstone_tnt",9028,"Redstone Explosive","resourcefulbees:valid_apiary"
"Thermal Series","thermal:redstone_tnt_minecart",9288,"Minecart with Redstone Explosive",""
