"Mod name","Registry name","Item ID","Display name"
"Thermal Series","thermal:tomato_block",9279,"Crate of Tomatoes"
"Thermal Series","thermal:tomato_seeds",9324,"Tomato Seeds"
"Thermal Series","thermal:tree_oil_bucket",9246,"Tree Oil Bucket"
"Thermal Series","thermal:underwater_minecart",9286,"Underwater Minecart"
"Thermal Series","thermal:upgrade_augment_1",9081,"Hardened Integral Components"
"Thermal Series","thermal:upgrade_augment_2",9082,"Reinforced Integral Components"
"Thermal Series","thermal:upgrade_augment_3",9083,"Resonant Integral Components"
"Thermal Series","thermal:watering_can",9338,"Watering Can"
"Thermal Series","thermal:white_rockwool",9011,"White Rockwool"
"Thermal Series","thermal:wrench",9201,"Crescent Hammer"
"Thermal Series","thermal:xp_crystal",9204,"Insightful Crystal"
"Thermal Series","thermal:xp_stew",9337,"Perspicacious Stew"
"Thermal Series","thermal:xp_storage_augment",9086,"Knowledge Concentrator"
"Thermal Series","thermal:yellow_rockwool",9015,"Yellow Rockwool"
"Tome of Blood","tomeofblood:blood_gem",16783,"Blood Gem"
"Tome of Blood","tomeofblood:blood_scroll",16785,"Blood Scroll"
"Tome of Blood","tomeofblood:blood_tome_one",16780,"Tome of the Novice Bloodmage"
"Tome of Blood","tomeofblood:blood_tome_three",16782,"Tome of Blood"
"Tome of Blood","tomeofblood:blood_tome_two",16781,"Tome of the Blood Wizard"
"Tome of Blood","tomeofblood:tome_of_blood",16784,"Tome Of Blood"
"Tool Belt","toolbelt:belt",16786,"Tool Belt"
"Tool Belt","toolbelt:pouch",16787,"Belt Pouch"
"Traverse: Reforged","traverse:brown_autumnal_leaves",16390,"Brown Autumnal Leaves"
"Traverse: Reforged","traverse:brown_autumnal_sapling",16396,"Brown Autumnal Sapling"
"Traverse: Reforged","traverse:fir_boat",16413,"Fir Boat"
"Traverse: Reforged","traverse:fir_button",16406,"Fir Button"
"Traverse: Reforged","traverse:fir_door",16407,"Fir Door"
"Traverse: Reforged","traverse:fir_fence",16402,"Fir Fence"
"Traverse: Reforged","traverse:fir_fence_gate",16403,"Fir Fence Gate"
"Traverse: Reforged","traverse:fir_leaves",16393,"Fir Leaves"
"Traverse: Reforged","traverse:fir_log",16409,"Fir Log"
"Traverse: Reforged","traverse:fir_planks",16399,"Fir Planks"
"Traverse: Reforged","traverse:fir_pressure_plate",16401,"Fir Pressure Plate"
"Traverse: Reforged","traverse:fir_sapling",16394,"Fir Sapling"
"Traverse: Reforged","traverse:fir_sign",16408,"Fir Sign"
"Traverse: Reforged","traverse:fir_slab",16400,"Fir Slab"
"Traverse: Reforged","traverse:fir_stairs",16405,"Fir Stairs"
"Traverse: Reforged","traverse:fir_trapdoor",16404,"Fir Trapdoor"
"Traverse: Reforged","traverse:fir_wood",16410,"Fir Wood"
"Traverse: Reforged","traverse:orange_autumnal_leaves",16391,"Orange Autumnal Leaves"
"Traverse: Reforged","traverse:orange_autumnal_sapling",16397,"Orange Autumnal Sapling"
"Traverse: Reforged","traverse:red_autumnal_leaves",16389,"Red Autumnal Leaves"
"Traverse: Reforged","traverse:red_autumnal_sapling",16395,"Red Autumnal Sapling"
"Traverse: Reforged","traverse:stripped_fir_log",16411,"Stripped Fir Log"
"Traverse: Reforged","traverse:stripped_fir_wood",16412,"Stripped Fir Wood"
"Traverse: Reforged","traverse:yellow_autumnal_leaves",16392,"Yellow Autumnal Leaves"
"Traverse: Reforged","traverse:yellow_autumnal_sapling",16398,"Yellow Autumnal Sapling"
"Upgrade Aquatic","upgrade_aquatic:acan_coral",14426,"Acan Coral"
"Upgrade Aquatic","upgrade_aquatic:acan_coral_block",14404,"Acan Coral Block"
"Upgrade Aquatic","upgrade_aquatic:acan_coral_fan",14448,"Acan Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:acan_coralstone",14532,"Acan Coralstone"
"Upgrade Aquatic","upgrade_aquatic:acan_coralstone_slab",14570,"Acan Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:acan_coralstone_stairs",14589,"Acan Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:acan_coralstone_vertical_slab",14627,"Acan Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:acan_coralstone_wall",14608,"Acan Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:beachgrass",14754,"Beachgrass"
"Upgrade Aquatic","upgrade_aquatic:beachgrass_thatch",14756,"Beachgrass Thatch"
"Upgrade Aquatic","upgrade_aquatic:beachgrass_thatch_slab",14757,"Beachgrass Thatch Slab"
"Upgrade Aquatic","upgrade_aquatic:beachgrass_thatch_stairs",14758,"Beachgrass Thatch Stairs"
"Upgrade Aquatic","upgrade_aquatic:beachgrass_thatch_vertical_slab",14759,"Beachgrass Thatch Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:bedroll",14473,"Bedroll"
"Upgrade Aquatic","upgrade_aquatic:black_bedroll",14489,"Black Bedroll"
"Upgrade Aquatic","upgrade_aquatic:blue_bedroll",14485,"Blue Bedroll"
"Upgrade Aquatic","upgrade_aquatic:blue_jelly_torch",14466,"Blue Jelly Torch"
"Upgrade Aquatic","upgrade_aquatic:blue_pickerelweed",14490,"Blue Pickerelweed"
"Upgrade Aquatic","upgrade_aquatic:blue_pickerelweed_block",14699,"Blue Pickerelweed Block"
"Upgrade Aquatic","upgrade_aquatic:boiled_blue_pickerelweed",14780,"Boiled Blue Pickerelweed"
"Upgrade Aquatic","upgrade_aquatic:boiled_blue_pickerelweed_block",14701,"Boiled Blue Pickerelweed Block"
"Upgrade Aquatic","upgrade_aquatic:boiled_purple_pickerelweed",14781,"Boiled Purple Pickerelweed"
"Upgrade Aquatic","upgrade_aquatic:boiled_purple_pickerelweed_block",14702,"Boiled Purple Pickerelweed Block"
"Upgrade Aquatic","upgrade_aquatic:brain_coralstone",14530,"Brain Coralstone"
"Upgrade Aquatic","upgrade_aquatic:brain_coralstone_slab",14568,"Brain Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:brain_coralstone_stairs",14587,"Brain Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:brain_coralstone_vertical_slab",14625,"Brain Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:brain_coralstone_wall",14606,"Brain Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:branch_coral",14431,"Branch Coral"
"Upgrade Aquatic","upgrade_aquatic:branch_coral_block",14409,"Branch Coral Block"
"Upgrade Aquatic","upgrade_aquatic:branch_coral_fan",14453,"Branch Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:branch_coralstone",14537,"Branch Coralstone"
"Upgrade Aquatic","upgrade_aquatic:branch_coralstone_slab",14575,"Branch Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:branch_coralstone_stairs",14594,"Branch Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:branch_coralstone_vertical_slab",14632,"Branch Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:branch_coralstone_wall",14613,"Branch Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:brown_bedroll",14486,"Brown Bedroll"
"Upgrade Aquatic","upgrade_aquatic:bubble_coralstone",14527,"Bubble Coralstone"
"Upgrade Aquatic","upgrade_aquatic:bubble_coralstone_slab",14565,"Bubble Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:bubble_coralstone_stairs",14584,"Bubble Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:bubble_coralstone_vertical_slab",14622,"Bubble Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:bubble_coralstone_wall",14603,"Bubble Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:chiseled_acan_coralstone",14551,"Chiseled Acan Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_brain_coralstone",14549,"Chiseled Brain Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_branch_coralstone",14556,"Chiseled Branch Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_bubble_coralstone",14546,"Chiseled Bubble Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_chrome_coralstone",14560,"Chiseled Chrome Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_coralstone",14545,"Chiseled Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_dead_coralstone",14563,"Chiseled Dead Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_elder_prismarine_coralstone",14562,"Chiseled Elder Prismarine Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_finger_coralstone",14552,"Chiseled Finger Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_fire_coralstone",14550,"Chiseled Fire Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_horn_coralstone",14547,"Chiseled Horn Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_moss_coralstone",14554,"Chiseled Moss Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_petal_coralstone",14555,"Chiseled Petal Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_pillow_coralstone",14558,"Chiseled Pillow Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_prismarine_coralstone",14561,"Chiseled Prismarine Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_rock_coralstone",14557,"Chiseled Rock Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_scute_shingles",14518,"Chiseled Scute Shingles"
"Upgrade Aquatic","upgrade_aquatic:chiseled_silk_coralstone",14559,"Chiseled Silk Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_star_coralstone",14553,"Chiseled Star Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chiseled_tooth_bricks",14504,"Chiseled Tooth Bricks"
"Upgrade Aquatic","upgrade_aquatic:chiseled_tube_coralstone",14548,"Chiseled Tube Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chrome_coral",14435,"Chrome Coral"
"Upgrade Aquatic","upgrade_aquatic:chrome_coral_block",14413,"Chrome Coral Block"
"Upgrade Aquatic","upgrade_aquatic:chrome_coral_fan",14457,"Chrome Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:chrome_coralstone",14541,"Chrome Coralstone"
"Upgrade Aquatic","upgrade_aquatic:chrome_coralstone_slab",14579,"Chrome Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:chrome_coralstone_stairs",14598,"Chrome Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:chrome_coralstone_vertical_slab",14636,"Chrome Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:chrome_coralstone_wall",14617,"Chrome Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:cooked_lionfish",14785,"Cooked Lionfish"
"Upgrade Aquatic","upgrade_aquatic:cooked_perch",14787,"Cooked Perch"
"Upgrade Aquatic","upgrade_aquatic:cooked_pike",14783,"Cooked Pike"
"Upgrade Aquatic","upgrade_aquatic:coralstone",14526,"Coralstone"
"Upgrade Aquatic","upgrade_aquatic:coralstone_slab",14564,"Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:coralstone_stairs",14583,"Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:coralstone_vertical_slab",14621,"Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:coralstone_wall",14602,"Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:cyan_bedroll",14483,"Cyan Bedroll"
"Upgrade Aquatic","upgrade_aquatic:dead_acan_coral",14415,"Dead Acan Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_acan_coral_block",14393,"Dead Acan Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_acan_coral_fan",14437,"Dead Acan Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_branch_coral",14420,"Dead Branch Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_branch_coral_block",14398,"Dead Branch Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_branch_coral_fan",14442,"Dead Branch Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_chrome_coral",14424,"Dead Chrome Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_chrome_coral_block",14402,"Dead Chrome Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_chrome_coral_fan",14446,"Dead Chrome Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_coralstone",14544,"Dead Coralstone"
"Upgrade Aquatic","upgrade_aquatic:dead_coralstone_slab",14582,"Dead Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:dead_coralstone_stairs",14601,"Dead Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:dead_coralstone_vertical_slab",14639,"Dead Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:dead_coralstone_wall",14620,"Dead Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:dead_finger_coral",14416,"Dead Finger Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_finger_coral_block",14394,"Dead Finger Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_finger_coral_fan",14438,"Dead Finger Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_moss_coral",14418,"Dead Moss Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_moss_coral_block",14396,"Dead Moss Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_moss_coral_fan",14440,"Dead Moss Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_petal_coral",14419,"Dead Petal Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_petal_coral_block",14397,"Dead Petal Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_petal_coral_fan",14441,"Dead Petal Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_pillow_coral",14422,"Dead Pillow Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_pillow_coral_block",14400,"Dead Pillow Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_pillow_coral_fan",14444,"Dead Pillow Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_rock_coral",14421,"Dead Rock Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_rock_coral_block",14399,"Dead Rock Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_rock_coral_fan",14443,"Dead Rock Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_silk_coral",14423,"Dead Silk Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_silk_coral_block",14401,"Dead Silk Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_silk_coral_fan",14445,"Dead Silk Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:dead_star_coral",14417,"Dead Star Coral"
"Upgrade Aquatic","upgrade_aquatic:dead_star_coral_block",14395,"Dead Star Coral Block"
"Upgrade Aquatic","upgrade_aquatic:dead_star_coral_fan",14439,"Dead Star Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:driftwood",14707,"Driftwood"
"Upgrade Aquatic","upgrade_aquatic:driftwood_beehive",14723,"Driftwood Beehive"
"Upgrade Aquatic","upgrade_aquatic:driftwood_boat",14768,"Driftwood Boat"
"Upgrade Aquatic","upgrade_aquatic:driftwood_bookshelf",14719,"Driftwood Bookshelf"
"Upgrade Aquatic","upgrade_aquatic:driftwood_button",14715,"Driftwood Button"
"Upgrade Aquatic","upgrade_aquatic:driftwood_chest",14725,"Driftwood Chest"
"Upgrade Aquatic","upgrade_aquatic:driftwood_door",14709,"Driftwood Door"
"Upgrade Aquatic","upgrade_aquatic:driftwood_fence",14712,"Driftwood Fence"
"Upgrade Aquatic","upgrade_aquatic:driftwood_fence_gate",14713,"Driftwood Fence Gate"
"Upgrade Aquatic","upgrade_aquatic:driftwood_ladder",14720,"Driftwood Ladder"
"Upgrade Aquatic","upgrade_aquatic:driftwood_log",14706,"Driftwood Log"
"Upgrade Aquatic","upgrade_aquatic:driftwood_planks",14708,"Driftwood Planks"
"Upgrade Aquatic","upgrade_aquatic:driftwood_post",14722,"Driftwood Post"
"Upgrade Aquatic","upgrade_aquatic:driftwood_pressure_plate",14714,"Driftwood Pressure Plate"
"Upgrade Aquatic","upgrade_aquatic:driftwood_sign",14724,"Driftwood Sign"
"Upgrade Aquatic","upgrade_aquatic:driftwood_slab",14710,"Driftwood Slab"
"Upgrade Aquatic","upgrade_aquatic:driftwood_stairs",14711,"Driftwood Stairs"
"Upgrade Aquatic","upgrade_aquatic:driftwood_trapdoor",14716,"Driftwood Trapdoor"
"Upgrade Aquatic","upgrade_aquatic:driftwood_trapped_chest",14726,"Driftwood Trapped Chest"
"Upgrade Aquatic","upgrade_aquatic:driftwood_vertical_slab",14718,"Driftwood Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:elder_eye",14463,"Elder Eye"
"Upgrade Aquatic","upgrade_aquatic:elder_guardian_spine",14461,"Elder Guardian Spine"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coral",14425,"Elder Prismarine Coral"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coral_block",14403,"Elder Prismarine Coral Block"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coral_fan",14447,"Elder Prismarine Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coral_shower",14459,"Elder Prismarine Coral Shower"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coralstone",14543,"Elder Prismarine Coralstone"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coralstone_slab",14581,"Elder Prismarine Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coralstone_stairs",14600,"Elder Prismarine Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coralstone_vertical_slab",14638,"Elder Prismarine Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:elder_prismarine_coralstone_wall",14619,"Elder Prismarine Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:embedded_ammonite",14472,"Embedded Ammonite"
"Upgrade Aquatic","upgrade_aquatic:finger_coral",14427,"Finger Coral"
"Upgrade Aquatic","upgrade_aquatic:finger_coral_block",14405,"Finger Coral Block"
"Upgrade Aquatic","upgrade_aquatic:finger_coral_fan",14449,"Finger Coral Fan"
"Upgrade Aquatic","upgrade_aquatic:finger_coralstone",14533,"Finger Coralstone"
"Upgrade Aquatic","upgrade_aquatic:finger_coralstone_slab",14571,"Finger Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:finger_coralstone_stairs",14590,"Finger Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:finger_coralstone_vertical_slab",14628,"Finger Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:finger_coralstone_wall",14609,"Finger Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:fire_coralstone",14531,"Fire Coralstone"
"Upgrade Aquatic","upgrade_aquatic:fire_coralstone_slab",14569,"Fire Coralstone Slab"
"Upgrade Aquatic","upgrade_aquatic:fire_coralstone_stairs",14588,"Fire Coralstone Stairs"
"Upgrade Aquatic","upgrade_aquatic:fire_coralstone_vertical_slab",14626,"Fire Coralstone Vertical Slab"
"Upgrade Aquatic","upgrade_aquatic:fire_coralstone_wall",14607,"Fire Coralstone Wall"
"Upgrade Aquatic","upgrade_aquatic:flare_spawn_egg",14798,"Flare Spawn Egg"
"Upgrade Aquatic","upgrade_aquatic:flowering_rush",14494,"Flowering Rush"
"Upgrade Aquatic","upgrade_aquatic:glass_door",14525,"Glass Door"
"Upgrade Aquatic","upgrade_aquatic:glass_trapdoor",14524,"Glass Trapdoor"
"Upgrade Aquatic","upgrade_aquatic:glow_squid_bucket",14775,"Bucket of Glow Squid"
"Upgrade Aquatic","upgrade_aquatic:glow_squid_spawn_egg",14800,"Glow Squid Spawn Egg"
"Upgrade Aquatic","upgrade_aquatic:glowing_ink_sac",14779,"Glowing Ink Sac"
"Upgrade Aquatic","upgrade_aquatic:goose_spawn_egg",14801,"Goose Spawn Egg"
"Upgrade Aquatic","upgrade_aquatic:gray_bedroll",14481,"Gray Bedroll"
"Upgrade Aquatic","upgrade_aquatic:great_thrasher_spawn_egg",14797,"Great Thrasher Spawn Egg"
"Upgrade Aquatic","upgrade_aquatic:green_bedroll",14487,"Green Bedroll"
"Upgrade Aquatic","upgrade_aquatic:green_jelly_torch",14467,"Green Jelly Torch"
"Upgrade Aquatic","upgrade_aquatic:guardian_spine",14462,"Guardian Spine"
"Upgrade Aquatic","upgrade_aquatic:horn_coralstone",14528,"Horn Coralstone"
