"ID","Tagged objects"
"silentgems:return_home_charms","silentgems:ruby_return_home_charm, silentgems:garnet_return_home_charm, silentgems:topaz_return_home_charm, silentgems:amber_return_home_charm, silentgems:heliodor_return_home_charm, silentgems:peridot_return_home_charm, silentgems:green_sapphire_return_home_charm, silentgems:phosphophyllite_return_home_charm, silentgems:aquamarine_return_home_charm, silentgems:sapphire_return_home_charm, silentgems:tanzanite_return_home_charm, silentgems:amethyst_return_home_charm, silentgems:agate_return_home_charm, silentgems:morganite_return_home_charm, silentgems:onyx_return_home_charm, silentgems:opal_return_home_charm, silentgems:carnelian_return_home_charm, silentgems:spinel_return_home_charm, silentgems:citrine_return_home_charm, silentgems:jasper_return_home_charm, silentgems:zircon_return_home_charm, silentgems:moldavite_return_home_charm, silentgems:malachite_return_home_charm, silentgems:turquoise_return_home_charm, silentgems:euclase_return_home_charm, silentgems:benitoite_return_home_charm, silentgems:iolite_return_home_charm, silentgems:alexandrite_return_home_charm, silentgems:lepidolite_return_home_charm, silentgems:ametrine_return_home_charm, silentgems:black_diamond_return_home_charm, silentgems:moonstone_return_home_charm, silentgems:pyrope_return_home_charm, silentgems:coral_return_home_charm, silentgems:sunstone_return_home_charm, silentgems:cats_eye_return_home_charm, silentgems:yellow_diamond_return_home_charm, silentgems:jade_return_home_charm, silentgems:chrysoprase_return_home_charm, silentgems:apatite_return_home_charm, silentgems:fluorite_return_home_charm, silentgems:kyanite_return_home_charm, silentgems:sodalite_return_home_charm, silentgems:ammolite_return_home_charm, silentgems:kunzite_return_home_charm, silentgems:rose_quartz_return_home_charm, silentgems:tektite_return_home_charm, silentgems:pearl_return_home_charm"
"silentgems:shards","silentgems:ruby_shard, silentgems:garnet_shard, silentgems:topaz_shard, silentgems:amber_shard, silentgems:heliodor_shard, silentgems:peridot_shard, silentgems:green_sapphire_shard, silentgems:phosphophyllite_shard, silentgems:aquamarine_shard, silentgems:sapphire_shard, silentgems:tanzanite_shard, silentgems:amethyst_shard, silentgems:agate_shard, silentgems:morganite_shard, silentgems:onyx_shard, silentgems:opal_shard, silentgems:carnelian_shard, silentgems:spinel_shard, silentgems:citrine_shard, silentgems:jasper_shard, silentgems:zircon_shard, silentgems:moldavite_shard, silentgems:malachite_shard, silentgems:turquoise_shard, silentgems:euclase_shard, silentgems:benitoite_shard, silentgems:iolite_shard, silentgems:alexandrite_shard, silentgems:lepidolite_shard, silentgems:ametrine_shard, silentgems:black_diamond_shard, silentgems:moonstone_shard, silentgems:pyrope_shard, silentgems:coral_shard, silentgems:sunstone_shard, silentgems:cats_eye_shard, silentgems:yellow_diamond_shard, silentgems:jade_shard, silentgems:chrysoprase_shard, silentgems:apatite_shard, silentgems:fluorite_shard, silentgems:kyanite_shard, silentgems:sodalite_shard, silentgems:ammolite_shard, silentgems:kunzite_shard, silentgems:rose_quartz_shard, silentgems:tektite_shard, silentgems:pearl_shard"
"silentgems:stew_fish","minecraft:cod, minecraft:salmon"
"silentgems:stew_meat","minecraft:beef, minecraft:chicken, minecraft:mutton, minecraft:porkchop, minecraft:rabbit"
"silentgems:supercharger_pillar/cap","thermal:ruby_block, silentgems:ruby_block, silentgems:garnet_block, silentgems:topaz_block, silentgems:amber_block, silentgems:heliodor_block, silentgems:peridot_block, silentgems:green_sapphire_block, silentgems:phosphophyllite_block, silentgems:aquamarine_block, thermal:sapphire_block, silentgems:sapphire_block, silentgems:tanzanite_block, silentgems:amethyst_block, silentgems:agate_block, silentgems:morganite_block, silentgems:onyx_block, silentgems:opal_block, silentgems:carnelian_block, silentgems:spinel_block, silentgems:citrine_block, silentgems:jasper_block, silentgems:zircon_block, silentgems:moldavite_block, silentgems:malachite_block, silentgems:turquoise_block, silentgems:euclase_block, silentgems:benitoite_block, silentgems:iolite_block, silentgems:alexandrite_block, silentgems:lepidolite_block, byg:ametrine_block, silentgems:ametrine_block, silentgems:black_diamond_block, silentgems:moonstone_block, silentgems:pyrope_block, silentgems:coral_block, silentgems:sunstone_block, silentgems:cats_eye_block, silentgems:yellow_diamond_block, silentgems:jade_block, silentgems:chrysoprase_block, emendatusenigmatica:apatite_block, thermal:apatite_block, silentgems:apatite_block, emendatusenigmatica:fluorite_block, silentgems:fluorite_block, silentgems:kyanite_block, silentgems:sodalite_block, silentgems:ammolite_block, silentgems:kunzite_block, silentgems:rose_quartz_block, silentgems:tektite_block, silentgems:pearl_block, immersiveengineering:storage_silver, emendatusenigmatica:silver_block, thermal:silver_block, silentgems:silver_block"
"silentgems:supercharger_pillar/level1","silentgems:chaos_iron_block"
"silentgems:supercharger_pillar/level2","silentgems:enriched_chaos_crystal_block"
"silentgems:supercharger_pillar/level3","silentgems:ender_crystal_block"
"silentgems:teleporter_catalyst","silentgems:ender_crystal"
"silentgems:teleporters","silentgems:ruby_teleporter, silentgems:garnet_teleporter, silentgems:topaz_teleporter, silentgems:amber_teleporter, silentgems:heliodor_teleporter, silentgems:peridot_teleporter, silentgems:green_sapphire_teleporter, silentgems:phosphophyllite_teleporter, silentgems:aquamarine_teleporter, silentgems:sapphire_teleporter, silentgems:tanzanite_teleporter, silentgems:amethyst_teleporter, silentgems:agate_teleporter, silentgems:morganite_teleporter, silentgems:onyx_teleporter, silentgems:opal_teleporter, silentgems:carnelian_teleporter, silentgems:spinel_teleporter, silentgems:citrine_teleporter, silentgems:jasper_teleporter, silentgems:zircon_teleporter, silentgems:moldavite_teleporter, silentgems:malachite_teleporter, silentgems:turquoise_teleporter, silentgems:euclase_teleporter, silentgems:benitoite_teleporter, silentgems:iolite_teleporter, silentgems:alexandrite_teleporter, silentgems:lepidolite_teleporter, silentgems:ametrine_teleporter, silentgems:black_diamond_teleporter, silentgems:moonstone_teleporter, silentgems:pyrope_teleporter, silentgems:coral_teleporter, silentgems:sunstone_teleporter, silentgems:cats_eye_teleporter, silentgems:yellow_diamond_teleporter, silentgems:jade_teleporter, silentgems:chrysoprase_teleporter, silentgems:apatite_teleporter, silentgems:fluorite_teleporter, silentgems:kyanite_teleporter, silentgems:sodalite_teleporter, silentgems:ammolite_teleporter, silentgems:kunzite_teleporter, silentgems:rose_quartz_teleporter, silentgems:tektite_teleporter, silentgems:pearl_teleporter"
"silentgems:wisp_essences","silentgems:chaos_wisp_essence, silentgems:fire_wisp_essence, silentgems:water_wisp_essence, silentgems:ice_wisp_essence, silentgems:lightning_wisp_essence"
"silents_mechanisms:chunks/azure_silver","silentgear:azure_silver_chunks, silentgear:raw_azure_silver"
"silents_mechanisms:chunks/crimson_iron","silentgear:crimson_iron_chunks, silentgear:raw_crimson_iron"
"silents_mechanisms:coal_generator_fuels","silentgear:netherwood_charcoal, silentgear:netherwood_charcoal_block"
"storagedrawers:drawers","storagedrawers:oak_full_drawers_1, storagedrawers:oak_full_drawers_2, storagedrawers:oak_full_drawers_4, storagedrawers:oak_half_drawers_1, storagedrawers:oak_half_drawers_2, storagedrawers:oak_half_drawers_4, storagedrawers:spruce_full_drawers_1, storagedrawers:spruce_full_drawers_2, storagedrawers:spruce_full_drawers_4, storagedrawers:spruce_half_drawers_1, storagedrawers:spruce_half_drawers_2, storagedrawers:spruce_half_drawers_4, storagedrawers:birch_full_drawers_1, storagedrawers:birch_full_drawers_2, storagedrawers:birch_full_drawers_4, storagedrawers:birch_half_drawers_1, storagedrawers:birch_half_drawers_2, storagedrawers:birch_half_drawers_4, storagedrawers:jungle_full_drawers_1, storagedrawers:jungle_full_drawers_2, storagedrawers:jungle_full_drawers_4, storagedrawers:jungle_half_drawers_1, storagedrawers:jungle_half_drawers_2, storagedrawers:jungle_half_drawers_4, storagedrawers:acacia_full_drawers_1, storagedrawers:acacia_full_drawers_2, storagedrawers:acacia_full_drawers_4, storagedrawers:acacia_half_drawers_1, storagedrawers:acacia_half_drawers_2, storagedrawers:acacia_half_drawers_4, storagedrawers:dark_oak_full_drawers_1, storagedrawers:dark_oak_full_drawers_2, storagedrawers:dark_oak_full_drawers_4, storagedrawers:dark_oak_half_drawers_1, storagedrawers:dark_oak_half_drawers_2, storagedrawers:dark_oak_half_drawers_4"
"supermultidrills:blueprints/drill","supermultidrills:drill_blueprint"
"supermultidrills:drill_batteries","supermultidrills:tater_battery, supermultidrills:small_battery, supermultidrills:medium_battery, supermultidrills:large_battery, supermultidrills:extreme_battery"
"supplementaries:candle/base","minecraft:honeycomb, resourcefulbees:catnip_honeycomb, resourcefulbees:gold_honeycomb, resourcefulbees:iron_honeycomb, resourcefulbees:emerald_honeycomb, resourcefulbees:pigman_honeycomb, resourcefulbees:wither_honeycomb, resourcefulbees:lapis_honeycomb, resourcefulbees:netherite_honeycomb, resourcefulbees:diamond_honeycomb, resourcefulbees:coal_honeycomb, resourcefulbees:dragon_honeycomb, resourcefulbees:creeper_honeycomb, resourcefulbees:nether_quartz_honeycomb, resourcefulbees:zombie_honeycomb, resourcefulbees:ender_honeycomb, resourcefulbees:redstone_honeycomb, resourcefulbees:rgbee_honeycomb, resourcefulbees:skeleton_honeycomb, resourcefulbees:wax"
"supplementaries:candle/wick","silentgear:flax_string, silentgear:sinew_fiber, minecraft:string"
"supplementaries:candles","buzzier_bees:candle, buzzier_bees:soul_candle, buzzier_bees:ender_candle, buzzier_bees:cursed_candle, buzzier_bees:white_candle, buzzier_bees:orange_candle, buzzier_bees:magenta_candle, buzzier_bees:light_blue_candle, buzzier_bees:yellow_candle, buzzier_bees:lime_candle, buzzier_bees:pink_candle, buzzier_bees:gray_candle, buzzier_bees:light_gray_candle, buzzier_bees:cyan_candle, buzzier_bees:purple_candle, buzzier_bees:blue_candle, buzzier_bees:brown_candle, buzzier_bees:green_candle, buzzier_bees:red_candle, buzzier_bees:black_candle, buzzier_bees:allium_scented_candle, buzzier_bees:azure_bluet_scented_candle, buzzier_bees:blue_orchid_scented_candle, buzzier_bees:dandelion_scented_candle, buzzier_bees:cornflower_scented_candle, buzzier_bees:lily_of_the_valley_scented_candle, buzzier_bees:oxeye_daisy_scented_candle, buzzier_bees:poppy_scented_candle, buzzier_bees:white_tulip_scented_candle, buzzier_bees:orange_tulip_scented_candle, buzzier_bees:pink_tulip_scented_candle, buzzier_bees:red_tulip_scented_candle, buzzier_bees:wither_rose_scented_candle, buzzier_bees:white_clover_scented_candle, buzzier_bees:pink_clover_scented_candle, buzzier_bees:buttercup_scented_candle, buzzier_bees:warm_monkey_brush_scented_candle, buzzier_bees:hot_monkey_brush_scented_candle, buzzier_bees:scalding_monkey_brush_scented_candle, buzzier_bees:water_hyacinth_scented_candle, buzzier_bees:gilia_scented_candle, buzzier_bees:yucca_flower_scented_candle, buzzier_bees:autumn_crocus_scented_candle, buzzier_bees:cartwheel_scented_candle, buzzier_bees:bluebell_scented_candle, buzzier_bees:violet_scented_candle, buzzier_bees:dianthus_scented_candle, buzzier_bees:red_lotus_flower_scented_candle, buzzier_bees:white_lotus_flower_scented_candle, buzzier_bees:yellow_hibiscus_scented_candle, buzzier_bees:orange_hibiscus_scented_candle, buzzier_bees:red_hibiscus_scented_candle, buzzier_bees:pink_hibiscus_scented_candle, buzzier_bees:magenta_hibiscus_scented_candle, buzzier_bees:purple_hibiscus_scented_candle, buzzier_bees:white_searocket_scented_candle, buzzier_bees:pink_searocket_scented_candle"
"supplementaries:chains","minecraft:chain"
"supplementaries:chalk","minecraft:quartz"
"supplementaries:chocolate_bars","create:bar_of_chocolate, vanillacookbook:chocolate"
"supplementaries:cookies","minecraft:cookie, supplementaries:candy, farmersdelight:honey_cookie, farmersdelight:sweet_berry_cookie, pamhc2crops:beanitem, pamhc2crops:chickpeaitem, pamhc2crops:jicamaitem, pamhc2crops:roastedmushroomitem, pamhc2crops:bakedwaterchestnutitem, pamhc2crops:waterchestnutitem, pamhc2crops:garlicitem, croptopia:raisin_oatmeal_cookie, croptopia:nutty_cookie, vanillacookbook:berry_cookie, vanillacookbook:honey_cookie, vanillacookbook:potato_cookie, vanillacookbook:pumpkin_cookie, vanillacookbook:sunflower_seed_cookie, create:honeyed_apple, create:chocolate_glazed_berries"
"supplementaries:deepslate",""
"supplementaries:fire_sources","minecraft:flint_and_steel"
"supplementaries:flower_box_plantable","minecraft:oak_sapling, minecraft:spruce_sapling, minecraft:birch_sapling, minecraft:jungle_sapling, minecraft:acacia_sapling, minecraft:dark_oak_sapling, betterendforge:mossy_glowshroom_sapling, betterendforge:lacugrove_sapling, betterendforge:pythadendron_sapling, betterendforge:dragon_tree_sapling, betterendforge:tenanea_sapling, betterendforge:helix_tree_sapling, betterendforge:umbrella_tree_sapling, betterendforge:lucernia_sapling, biomesoplenty:origin_sapling, biomesoplenty:flowering_oak_sapling, biomesoplenty:rainbow_birch_sapling, biomesoplenty:yellow_autumn_sapling, biomesoplenty:orange_autumn_sapling, biomesoplenty:maple_sapling, biomesoplenty:fir_sapling, biomesoplenty:redwood_sapling, biomesoplenty:white_cherry_sapling, biomesoplenty:pink_cherry_sapling, biomesoplenty:mahogany_sapling, biomesoplenty:jacaranda_sapling, biomesoplenty:palm_sapling, biomesoplenty:willow_sapling, biomesoplenty:dead_sapling, biomesoplenty:magic_sapling, biomesoplenty:umbran_sapling, biomesoplenty:hellbark_sapling, silentgear:netherwood_sapling, integrateddynamics:menril_sapling, betterendforge:hydralux_sapling, croptopia:almond_sapling, croptopia:apple_sapling, croptopia:apricot_sapling, croptopia:avocado_sapling, croptopia:banana_sapling, croptopia:cashew_sapling, croptopia:cherry_sapling, croptopia:coconut_sapling, croptopia:date_sapling, croptopia:dragonfruit_sapling, croptopia:fig_sapling, croptopia:grapefruit_sapling, croptopia:kumquat_sapling, croptopia:lemon_sapling, croptopia:lime_sapling, croptopia:mango_sapling, croptopia:nectarine_sapling, croptopia:nutmeg_sapling, croptopia:orange_sapling, croptopia:peach_sapling, croptopia:pear_sapling, croptopia:pecan_sapling, croptopia:persimmon_sapling, croptopia:plum_sapling, croptopia:starfruit_sapling, croptopia:walnut_sapling, byg:aspen_sapling, byg:baobab_sapling, byg:blue_enchanted_sapling, byg:blue_spruce_sapling, byg:brown_birch_sapling, byg:brown_oak_sapling, byg:cika_sapling, byg:cypress_sapling, byg:ebony_sapling, byg:fir_sapling, byg:green_enchanted_sapling, byg:holly_sapling, byg:jacaranda_sapling, byg:indigo_jacaranda_sapling, byg:mahogany_sapling, byg:mangrove_sapling, byg:maple_sapling, byg:orange_birch_sapling, byg:orange_oak_sapling, byg:orange_spruce_sapling, byg:orchard_sapling, byg:palo_verde_sapling, byg:joshua_sapling, byg:yellow_spruce_sapling, byg:pine_sapling, byg:pink_cherry_sapling, byg:rainbow_eucalyptus_sapling, byg:red_birch_sapling, byg:red_maple_sapling, byg:red_oak_sapling, byg:red_spruce_sapling, byg:redwood_sapling, byg:silver_maple_sapling, byg:white_cherry_sapling, byg:willow_sapling, byg:witch_hazel_sapling, byg:yellow_birch_sapling, byg:zelkova_sapling, byg:skyris_sapling, byg:palm_sapling, byg:araucaria_sapling, byg:brown_zelkova_sapling, byg:lament_sapling, byg:withering_oak_sapling, byg:ether_sapling, byg:nightshade_sapling, vampirism:bloody_spruce_sapling, ars_nouveau:blue_archwood_sapling, ars_nouveau:red_archwood_sapling, ars_nouveau:green_archwood_sapling, ars_nouveau:purple_archwood_sapling, environmental:willow_sapling, environmental:cherry_sapling, environmental:pink_wisteria_sapling, environmental:blue_wisteria_sapling, environmental:white_wisteria_sapling, environmental:purple_wisteria_sapling, upgrade_aquatic:river_sapling, autumnity:maple_sapling, autumnity:red_maple_sapling, autumnity:orange_maple_sapling, autumnity:yellow_maple_sapling, fruitful:flowering_oak_sapling, traverse:brown_autumnal_sapling, traverse:red_autumnal_sapling, traverse:yellow_autumnal_sapling, traverse:orange_autumnal_sapling, traverse:fir_sapling, abundance:jacaranda_sapling, abundance:redbud_sapling, abundance:flowering_redbud_sapling, minecraft:dandelion, minecraft:poppy, minecraft:blue_orchid, minecraft:allium, minecraft:azure_bluet, minecraft:red_tulip, minecraft:orange_tulip, minecraft:white_tulip, minecraft:pink_tulip, minecraft:oxeye_daisy, minecraft:cornflower, minecraft:lily_of_the_valley, minecraft:wither_rose, biomesoplenty:rose, biomesoplenty:violet, biomesoplenty:lavender, biomesoplenty:wildflower, biomesoplenty:orange_cosmos, biomesoplenty:pink_daffodil, biomesoplenty:pink_hibiscus, biomesoplenty:glowflower, biomesoplenty:wilted_lily, biomesoplenty:burning_blossom, vampirism:vampire_orchid, byg:allium_flower_bush, byg:alpine_bellflower, byg:amaranth, byg:angelica, byg:azalea, byg:begonia, byg:bistort, byg:blue_sage, byg:black_rose, byg:california_poppy, byg:crocus, byg:cyan_amaranth, byg:cyan_rose, byg:cyan_tulip, byg:daffodil, byg:delphinium, byg:fairy_slipper, byg:firecracker_flower_bush, byg:foxglove, byg:golden_spined_cactus, byg:green_tulip, byg:guzmania, byg:incan_lily, byg:iris, byg:japanese_orchid, byg:kovan_flower, byg:lazarus_bellflower, byg:lolipop_flower, byg:magenta_amaranth, byg:magenta_tulip, byg:orange_amaranth, byg:orange_daisy, byg:osiria_rose, byg:peach_leather_flower, byg:pink_allium, byg:pink_allium_flower_bush, byg:pink_anemone, byg:pink_daffodil, byg:pink_orchid, byg:prairie_grass, byg:protea_flower, byg:purple_amaranth, byg:purple_orchid, byg:purple_sage, byg:purple_tulip, byg:red_cornflower, byg:red_orchid, byg:richea, byg:rose, byg:snowdrops, byg:silver_vase_flower, byg:torch_ginger, byg:violet_leather_flower, byg:white_anemone, byg:white_sage, byg:winter_rose, byg:winter_cyclamen, byg:winter_scilla, byg:yellow_daffodil, byg:yellow_tulip, byg:pollen_block, byg:tall_allium, byg:tall_pink_allium, byg:thereal_bellflower, farmersdelight:wild_carrots, farmersdelight:wild_potatoes, farmersdelight:wild_beetroots, farmersdelight:wild_cabbages, farmersdelight:wild_tomatoes, farmersdelight:wild_onions, farmersdelight:wild_rice, environmental:cartwheel, environmental:bluebell, environmental:violet, environmental:dianthus, environmental:red_lotus_flower, environmental:white_lotus_flower, environmental:red_hibiscus, environmental:orange_hibiscus, environmental:yellow_hibiscus, environmental:pink_hibiscus, environmental:magenta_hibiscus, environmental:purple_hibiscus, upgrade_aquatic:white_searocket, upgrade_aquatic:pink_searocket, autumnity:autumn_crocus, buzzier_bees:white_clover, buzzier_bees:pink_clover, buzzier_bees:buttercup, betteranimalsplus:trillium, abundance:lavender, abundance:sunny_marigold, abundance:shady_marigold, abundance:amaranthus, abundance:chicory, abundance:nemophila, abundance:purple_african_daisy, abundance:yellow_african_daisy, minecraft:sunflower, minecraft:lilac, minecraft:peony, minecraft:rose_bush, biomesoplenty:blue_hydrangea, biomesoplenty:goldenrod, environmental:bird_of_paradise, environmental:blue_delphinium, environmental:pink_delphinium, environmental:white_delphinium, environmental:purple_delphinium, upgrade_aquatic:flowering_rush, abundance:tall_marigold, byg:flowering_indigo_jacaranda_bush, byg:flowering_jacaranda_bush, byg:flowering_indigo_jacaranda_leaves, byg:flowering_jacaranda_leaves, byg:flowering_orchard_leaves, byg:flowering_palo_verde_leaves, byg:flowering_nightshade_leaves, alexsmobs:acacia_blossom, silentgems:ruby_glowrose, silentgems:garnet_glowrose, silentgems:topaz_glowrose, silentgems:amber_glowrose, silentgems:heliodor_glowrose, silentgems:peridot_glowrose, silentgems:green_sapphire_glowrose, silentgems:phosphophyllite_glowrose, silentgems:aquamarine_glowrose, silentgems:sapphire_glowrose, silentgems:tanzanite_glowrose, silentgems:amethyst_glowrose, silentgems:agate_glowrose, silentgems:morganite_glowrose, silentgems:onyx_glowrose, silentgems:opal_glowrose, silentgems:carnelian_glowrose, silentgems:spinel_glowrose, silentgems:citrine_glowrose, silentgems:jasper_glowrose, silentgems:zircon_glowrose, silentgems:moldavite_glowrose, silentgems:malachite_glowrose, silentgems:turquoise_glowrose, silentgems:euclase_glowrose, silentgems:benitoite_glowrose, silentgems:iolite_glowrose, silentgems:alexandrite_glowrose, silentgems:lepidolite_glowrose, silentgems:ametrine_glowrose, silentgems:black_diamond_glowrose, silentgems:moonstone_glowrose, silentgems:pyrope_glowrose, silentgems:coral_glowrose, silentgems:sunstone_glowrose, silentgems:cats_eye_glowrose, silentgems:yellow_diamond_glowrose, silentgems:jade_glowrose, silentgems:chrysoprase_glowrose, silentgems:apatite_glowrose, silentgems:fluorite_glowrose, silentgems:kyanite_glowrose, silentgems:sodalite_glowrose, silentgems:ammolite_glowrose, silentgems:kunzite_glowrose, silentgems:rose_quartz_glowrose, silentgems:tektite_glowrose, silentgems:pearl_glowrose, minecraft:red_mushroom, minecraft:brown_mushroom, minecraft:sweet_berries, minecraft:warped_fungus, minecraft:crimson_fungus, minecraft:warped_roots, minecraft:crimson_roots, minecraft:fern, minecraft:bamboo, minecraft:dead_bush, minecraft:twisting_vines, minecraft:cactus, supplementaries:flax_seeds, betterendforge:bolux_mushroom, betterendforge:chorus_mushroom_raw, biomesoplenty:glowshroom, biomesoplenty:toadstool, pamhc2crops:whitemushroomitem, byg:green_mushroom, byg:wood_blewit, byg:weeping_milkcap, byg:black_puff, byg:sythian_fungus, byg:imparius_mushroom, bamboo_blocks:bamboo_torch, bamboo_blocks:soul_bamboo_torch, bamboo_blocks:ender_bamboo_torch, abundance:saguaro_flower, autumnity:foul_berries, betterendforge:bushy_grass, biomesoplenty:bush, byg:blueberries, byg:crimson_berries, byg:ether_bush, byg:imparius_bush, byg:indigo_jacaranda_bush, byg:jacaranda_bush, byg:nightshade_berries, byg:oddity_bush, byg:scorched_bush, byg:warped_bush, byg:warped_coral, byg:beach_grass, byg:bulbis_sprouts, byg:cattail, byg:cryptic_bramble, byg:embur_roots, byg:embur_sprouts, byg:embur_wart, byg:ether_grass, byg:fungal_imparius, byg:horseweed, byg:ivis_roots, byg:ivis_sprout, byg:mini_cactus, byg:nightshade_roots, byg:nightshade_sprouts, byg:prickly_pear_cactus, byg:reeds, byg:scorched_grass, byg:short_beach_grass, byg:short_grass, byg:soul_shroom, byg:sythian_roots, byg:sythian_sprout, byg:sythian_stalk_block, byg:tall_crimson_roots, byg:tall_embur_roots, byg:tall_ether_grass, byg:tall_prairie_grass, byg:vermilion_sculk_tendrils, byg:weed_grass, byg:wilted_grass, byg:winter_grass, byg:winter_succulent, endergetic:poise_bush, endergetic:tall_poise_bush, environmental:tall_dead_bush, environmental:tall_cattail, environmental:cattail, farmersdelight:brown_mushroom_colony, farmersdelight:red_mushroom_colony, abundance:budding_jacaranda_hedge, abundance:budding_redbud_hedge, abundance:flowering_jacaranda_hedge, abundance:flowering_redbud_hedge, abundance:jacaranda_hedge, abundance:redbud_hedge, autumnity:maple_hedge, autumnity:orange_maple_hedge, autumnity:red_maple_hedge, autumnity:yellow_maple_hedge, betterendforge:aeridium, betterendforge:amaranita_fur, betterendforge:amber_grass, betterendforge:amber_root_seed, betterendforge:blooming_cooksonia, betterendforge:blossom_berry_seed, betterendforge:blue_vine_fur, betterendforge:blue_vine_seed, betterendforge:bubble_coral, betterendforge:cave_grass, betterendforge:charnia_cyan, betterendforge:charnia_green, betterendforge:charnia_light_blue, betterendforge:charnia_orange, betterendforge:charnia_purple, betterendforge:charnia_red, betterendforge:chorus_grass, betterendforge:clawfern, betterendforge:crystal_grass, betterendforge:end_lily_seed, betterendforge:end_lotus_seed, betterendforge:end_lotus_stem, betterendforge:filalux, betterendforge:filalux_wings, betterendforge:fracturn, betterendforge:globulagus, betterendforge:glowing_pillar_leaves, betterendforge:glowing_pillar_seed, betterendforge:jungle_grass, betterendforge:lamellarium, betterendforge:lanceleaf_seed, betterendforge:lucernia_outer_leaves, betterendforge:lumecorn_seed, betterendforge:lutebus, betterendforge:mossy_glowshroom_fur, betterendforge:murkweed, betterendforge:needlegrass, betterendforge:neon_cactus, betterendforge:orango, betterendforge:pond_anemone, betterendforge:salteago, betterendforge:shadow_plant, betterendforge:small_amaranita_mushroom, betterendforge:small_jellyshroom, betterendforge:smaragdant_crystal_shard, betterendforge:sulphur_crystal, betterendforge:tenanea_outer_leaves, betterendforge:twisted_umbrella_moss, betterendforge:twisted_umbrella_moss_tall, betterendforge:vaiolush_fern, biomesoplenty:barley, biomesoplenty:bramble, biomesoplenty:cattail, biomesoplenty:clover, biomesoplenty:dead_grass, biomesoplenty:desert_grass, biomesoplenty:dune_grass, biomesoplenty:mangrove_root, biomesoplenty:reed, biomesoplenty:sprout, biomesoplenty:watergrass, byg:blue_glowcane, byg:blue_glowshroom, byg:bulbis_anomaly, byg:bulbis_oddity, byg:lament_sprouts, byg:nether_bristle, byg:pink_glowcane, byg:purple_bulbis_anomaly, byg:purple_bulbis_oddity, byg:purple_glowcane, byg:purple_glowshroom, byg:red_glowcane, byg:warped_coral_fan, byg:whaling_grass, endergetic:end_corrock, endergetic:end_corrock_crown, endergetic:nether_corrock, endergetic:nether_corrock_crown, endergetic:overworld_corrock, endergetic:overworld_corrock_crown, environmental:blue_wisteria_hedge, environmental:cattail_seeds, environmental:cherry_hedge, environmental:giant_tall_grass, environmental:mycelium_sprouts, environmental:pink_wisteria_hedge, environmental:purple_wisteria_hedge, environmental:white_wisteria_hedge, environmental:willow_hedge, fruitful:apple_oak_hedge, fruitful:blossoming_oak_hedge, fruitful:budding_oak_hedge, fruitful:flowering_oak_hedge, infernalexp:dullthorns, infernalexp:luminous_fungus, infernalexp:shroomlight_fungus, jellyfishing:coral_plant, jellyfishing:pineapple_seeds, jellyfishing:seanut, jellyfishing:tube_plant, upgrade_aquatic:beachgrass, upgrade_aquatic:blue_pickerelweed, upgrade_aquatic:ochre_kelp, upgrade_aquatic:polar_kelp, upgrade_aquatic:purple_pickerelweed, upgrade_aquatic:river_hedge, upgrade_aquatic:tall_beachgrass, upgrade_aquatic:thorny_kelp, upgrade_aquatic:tongue_kelp"
