"Registry name","Display name","Hunger","Saturation","Is meat","Fast to eat","Tags","Effects"
"pamhc2trees:pawpawitem","Pawpaw",4,0.3,"false","false","diet:fruits, forge:crops/pawpaw, forge:fruits, forge:fruits/pawpaw, forge:vinegar_ingredients, forge:vinegar_ingredients/pawpaw",""
"pamhc2trees:peachitem","Peach",4,0.3,"false","false","diet:fruits, forge:crops/peach, forge:fruits, forge:fruits/peach, forge:vinegar_ingredients, forge:vinegar_ingredients/peach",""
"pamhc2trees:pearitem","Pear",4,0.3,"false","false","diet:fruits, forge:crops/pear, forge:fruits, forge:fruits/pear, forge:vinegar_ingredients, forge:vinegar_ingredients/pear",""
"pamhc2trees:pecanitem","Pecan",1,0.3,"false","false","diet:proteins, forge:crops/pecan, forge:flour_plants, forge:flour_plants/pecan, forge:nuts/pecan",""
"pamhc2trees:persimmonitem","Persimmon",4,0.3,"false","false","diet:fruits, forge:crops/persimmon, forge:fruits, forge:fruits/persimmon, forge:vinegar_ingredients, forge:vinegar_ingredients/persimmon",""
"pamhc2trees:pinenutitem","Pinenuts",1,0.3,"false","false","diet:proteins, forge:crops/pinenut, forge:flour_plants, forge:flour_plants/pinenut, forge:nuts/pinenut",""
"pamhc2trees:pistachioitem","Pistachio",1,0.3,"false","false","diet:proteins, forge:crops/pistachio, forge:flour_plants, forge:flour_plants/pistachio, forge:nuts/pistachio",""
"pamhc2trees:plumitem","Plum",4,0.3,"false","false","diet:fruits, forge:crops/plum, forge:fruits, forge:fruits/plum, forge:vinegar_ingredients, forge:vinegar_ingredients/plum",""
"pamhc2trees:pomegranateitem","Pomegranate",4,0.3,"false","false","diet:fruits, forge:crops/pomegranate, forge:fruits, forge:fruits/pomegranate, forge:vinegar_ingredients, forge:vinegar_ingredients/pomegranate",""
"pamhc2trees:rambutanitem","Rambutan",4,0.3,"false","false","diet:fruits, forge:crops/rambutan, forge:fruits, forge:fruits/rambutan, forge:vinegar_ingredients, forge:vinegar_ingredients/rambutan",""
"pamhc2trees:roastedalmonditem","Roasted Almond",5,0.6,"false","false","",""
"pamhc2trees:roastedcashewitem","Roasted Cashew",5,0.6,"false","false","",""
"pamhc2trees:roastedchestnutitem","Roasted Chestnut",5,0.6,"false","false","",""
"pamhc2trees:roastedhazelnutitem","Roasted Hazelnut",5,0.6,"false","false","",""
"pamhc2trees:roastedpecanitem","Roasted Pecan",5,0.6,"false","false","",""
"pamhc2trees:roastedpinenutitem","Roasted Pinenuts",5,0.6,"false","false","",""
"pamhc2trees:roastedpistachioitem","Roasted Pistachio",5,0.6,"false","false","",""
"pamhc2trees:roastedwalnutitem","Roasted Walnut",5,0.6,"false","false","",""
"pamhc2trees:soursopitem","Soursop",4,0.3,"false","false","diet:fruits, forge:crops/soursop, forge:fruits, forge:fruits/soursop, forge:vinegar_ingredients, forge:vinegar_ingredients/soursop",""
"pamhc2trees:starfruititem","Starfruit",4,0.3,"false","false","diet:fruits, forge:crops/starfruit, forge:fruits, forge:fruits/starfruit, forge:vinegar_ingredients, forge:vinegar_ingredients/starfruit",""
"pamhc2trees:tamarinditem","Tamarind",4,0.3,"false","false","diet:fruits, forge:crops/tamarind, forge:fruits, forge:fruits/tamarind, forge:vinegar_ingredients, forge:vinegar_ingredients/tamarind",""
"pamhc2trees:walnutitem","Walnut",1,0.3,"false","false","diet:proteins, forge:crops/walnut, forge:flour_plants, forge:flour_plants/walnut, forge:nuts/walnut",""
"resourcefulbees:catnip_honey_bottle","Catnip Honey Bottle",8,0.9,"false","false","diet:sugars, forge:honey_bottle","{[effect.minecraft.speed x 3, Duration: 2400], Propability: 1.0}, {[effect.minecraft.night_vision, Duration: 2400], Propability: 1.0}, {[effect.minecraft.jump_boost x 2, Duration: 2400], Propability: 1.0}"
"resourcefulbees:coal_honeycomb","Coal Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"resourcefulbees:creeper_honeycomb","Beeper Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"resourcefulbees:diamond_honeycomb","Diamond Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"resourcefulbees:dragon_honeycomb","Dragon Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"resourcefulbees:emerald_honeycomb","Emerald Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"resourcefulbees:ender_honeycomb","Ender Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"resourcefulbees:gold_honeycomb","Gold Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"resourcefulbees:iron_honeycomb","Iron Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"resourcefulbees:lapis_honeycomb","Lapis Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"resourcefulbees:nether_quartz_honeycomb","Nether Quartz Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"resourcefulbees:netherite_honeycomb","Netherite Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"resourcefulbees:oreo_cookie","Epic Oreo",8,2.0,"false","false","diet:sugars","{[effect.minecraft.regeneration x 2, Duration: 600], Propability: 1.0}, {[effect.minecraft.absorption x 4, Duration: 2400], Propability: 1.0}, {[effect.minecraft.saturation x 2, Duration: 2400], Propability: 1.0}, {[effect.minecraft.luck x 4, Duration: 600], Propability: 1.0}, {[effect.minecraft.fire_resistance, Duration: 6000], Propability: 1.0}, {[effect.minecraft.resistance, Duration: 6000], Propability: 1.0}, {[effect.minecraft.water_breathing, Duration: 6000], Propability: 1.0}, {[effect.minecraft.night_vision, Duration: 1200], Propability: 1.0}"
"resourcefulbees:pigman_honeycomb","Pigman Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"resourcefulbees:rainbow_honey_bottle","Rainbow Honey Bottle",3,0.25,"false","false","diet:sugars, forge:honey_bottle","{[effect.minecraft.glowing, Duration: 2400], Propability: 1.0}"
"resourcefulbees:redstone_honeycomb","Redstone Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"resourcefulbees:rgbee_honeycomb","RGBee Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"resourcefulbees:skeleton_honeycomb","Skeleton Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"resourcefulbees:wither_honeycomb","Wither Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"resourcefulbees:zombie_honeycomb","Zombie Honeycomb",1,0.6,"false","true","resourcefulbees:resourceful_honeycomb, supplementaries:candle/base",""
"silentgear:golden_nether_banana","Golden Nether Banana",10,1.0,"false","false","minecraft:piglin_loved","{[effect.minecraft.fire_resistance, Duration: 12000], Propability: 1.0}, {[effect.minecraft.resistance, Duration: 6000], Propability: 1.0}, {[effect.minecraft.regeneration, Duration: 200], Propability: 1.0}"
"silentgear:nether_banana","Nether Banana",5,0.4,"false","false","diet:fruits, forge:fruits",""
"silentgems:candy_cane","Candy Cane",2,0.2,"false","true","",""
"silentgems:cup_of_coffee","Cup of Coffee",1,0.2,"false","false","",""
"silentgems:fishy_stew","Fishy Stew",10,1.2,"false","false","",""
"silentgems:iron_potato","Iron Potato",9,0.9,"false","false","",""
"silentgems:meaty_stew","Meaty Stew",12,1.6,"false","false","",""
"silentgems:potato_on_a_stick","Potato on a Stick",8,0.8,"false","false","",""
"silentgems:secret_donut","Secret Donut",6,0.8,"false","false","",""
"silentgems:sugar_cookie","Sugar Cookie",2,0.4,"false","false","",""
"silentgems:uncooked_fishy_stew","Uncooked Fishy Stew",4,0.5,"false","false","",""
"silentgems:uncooked_meaty_stew","Uncooked Meaty Stew",4,0.6,"false","false","",""
"supplementaries:candy","Candy",1,0.2,"false","true","supplementaries:cookies",""
"the_afterlight:bloodberry","Bloodberry",2,-0.1,"false","false","",""
"the_afterlight:bramble_fruit","Lightberry Fruit",4,0.4,"false","false","",""
"the_afterlight:caveshroom_edible","Caveshroom",1,0.0,"false","false","",""
"the_afterlight:gloomlight_cap","Gloomlight Cap",1,0.1,"false","false","",""
"the_afterlight:glowshroom_edible","Glowshroom",2,0.3,"false","false","",""
"the_afterlight:moon_seeds","Moon Seeds",1,0.0,"false","false","",""
"the_afterlight:moonberry","Moonberry",2,0.1,"false","false","",""
"the_afterlight:moonberry_soup","Moonberry Soup",8,0.5,"false","false","",""
"the_afterlight:toasted_moon_seeds","Toasted Moon Seeds",2,0.1,"false","false","",""
"the_afterlight:venomshroom_edible","Venomshroom Cap",1,0.0,"false","false","",""
"thermal:bell_pepper","Bell Pepper",1,0.3,"false","false","forge:crops/bell_pepper",""
"thermal:coffee","Coffee Cherry",1,0.1,"false","false","forge:crops/coffee",""
"thermal:corn","Corn",3,0.6,"false","false","forge:crops/corn",""
"thermal:eggplant","Eggplant",2,0.3,"false","false","forge:crops/eggplant",""
"thermal:frost_melon_slice","Frost Melon Slice",2,0.3,"false","false","","{[effect.minecraft.fire_resistance, Duration: 200], Propability: 1.0}"
"thermal:green_bean","Green Bean",1,0.3,"false","false","forge:crops/green_bean",""
"thermal:onion","Onion",1,0.3,"false","false","forge:crops/onion",""
"thermal:peanut","Peanut",2,0.3,"false","false","forge:crops/peanut",""
"thermal:radish","Radish",1,0.3,"false","false","forge:crops/radish",""
"thermal:spinach","Spinach",1,0.3,"false","false","forge:crops/spinach",""
"thermal:strawberry","Strawberry",2,0.1,"false","false","forge:crops/strawberry",""
"thermal:tomato","Tomato",2,0.3,"false","false","forge:crops/tomato",""
"thermal:xp_stew","Perspicacious Stew",6,0.6,"false","false","","{[effect.cofh_core.clarity, Duration: 1200], Propability: 1.0}"
"upgrade_aquatic:boiled_blue_pickerelweed","Boiled Blue Pickerelweed",2,0.0,"false","false","diet:fruits",""
"upgrade_aquatic:boiled_purple_pickerelweed","Boiled Purple Pickerelweed",3,0.0,"false","false","diet:fruits",""
"upgrade_aquatic:cooked_lionfish","Cooked Lionfish",6,0.7,"false","false","alexsmobs:platypus_foodstuffs, alexsmobs:seal_foodstuffs, alexsmobs:shoebill_foodstuffs, diet:proteins, environmental:slabfish_food, forge:cooked_fishes, forge:cooked_fishes/lionfish, minecraft:fishes",""
"upgrade_aquatic:cooked_perch","Cooked Perch",5,0.7,"false","false","alexsmobs:platypus_foodstuffs, alexsmobs:seal_foodstuffs, alexsmobs:shoebill_foodstuffs, diet:proteins, environmental:slabfish_food, forge:cooked_fishes, forge:cooked_fishes/perch, minecraft:fishes",""
"upgrade_aquatic:cooked_pike","Cooked Pike",8,0.8,"false","false","alexsmobs:platypus_foodstuffs, alexsmobs:seal_foodstuffs, alexsmobs:shoebill_foodstuffs, diet:proteins, environmental:slabfish_food, forge:cooked_fishes, forge:cooked_fishes/pike, minecraft:fishes",""
"upgrade_aquatic:lionfish","Raw Lionfish",2,0.3,"false","false","alexsmobs:platypus_foodstuffs, alexsmobs:seal_foodstuffs, alexsmobs:shoebill_foodstuffs, diet:proteins, environmental:slabfish_food, farmersdelight:cabbage_roll_ingredients, forge:raw_fishes, forge:raw_fishes/lionfish, minecraft:fishes","{[effect.minecraft.poison x 4, Duration: 550], Propability: 1.0}, {[effect.minecraft.nausea x 3, Duration: 320], Propability: 1.0}"
"upgrade_aquatic:mulberry","Mulberry",3,0.1,"false","false","diet:fruits, forge:fruits, forge:fruits/mulberry",""
"upgrade_aquatic:mulberry_bread","Mulberry Bread",9,0.4,"false","false","",""
"upgrade_aquatic:mulberry_jam_bottle","Mulberry Jam Bottle",4,0.2,"false","false","",""
"upgrade_aquatic:mulberry_pie","Mulberry Pie",7,0.6,"false","false","",""
"upgrade_aquatic:perch","Raw Perch",2,0.2,"false","false","alexsmobs:platypus_foodstuffs, alexsmobs:seal_foodstuffs, alexsmobs:shoebill_foodstuffs, diet:proteins, environmental:slabfish_food, farmersdelight:cabbage_roll_ingredients, forge:raw_fishes, forge:raw_fishes/perch, minecraft:fishes",""
"upgrade_aquatic:pike","Raw Pike",3,0.3,"false","false","alexsmobs:platypus_foodstuffs, alexsmobs:seal_foodstuffs, alexsmobs:shoebill_foodstuffs, diet:proteins, environmental:slabfish_food, farmersdelight:cabbage_roll_ingredients, forge:raw_fishes, forge:raw_fishes/pike, minecraft:fishes",""
"upgradednetherite:enchanted_netherite_apple","Enchanted Netherite Apple",0,0.0,"false","false","","{[effect.minecraft.hunger x 4, Duration: 3600], Propability: 1.0}, {[effect.minecraft.slowness x 2, Duration: 1600], Propability: 1.0}, {[effect.minecraft.fire_resistance, Duration: 6000], Propability: 1.0}, {[effect.upgradednetherite.netherite_strength x 2, Duration: 3600, Particles: false], Propability: 1.0}, {[effect.upgradednetherite.netherite_resistance x 2, Duration: 1600, Particles: false], Propability: 1.0}"
"upgradednetherite:netherite_apple","Netherite Apple",0,0.0,"false","false","","{[effect.minecraft.hunger x 2, Duration: 900], Propability: 1.0}, {[effect.minecraft.slowness, Duration: 400], Propability: 1.0}, {[effect.minecraft.fire_resistance, Duration: 1200], Propability: 1.0}, {[effect.upgradednetherite.netherite_strength, Duration: 900, Particles: false], Propability: 1.0}, {[effect.upgradednetherite.netherite_resistance, Duration: 400, Particles: false], Propability: 1.0}"
"vampirism:garlic_bread","Garlic Bread",6,0.7,"false","false","",""
"vampirism:human_heart","Human Heart",5,1.0,"false","false","",""
"vampirism:weak_human_heart","Weak Human Heart",3,1.0,"false","false","",""
"vanillacookbook:apple_chips","Apple Chips",2,0.3,"false","true","",""
"vanillacookbook:apple_juice","Apple Juice",6,0.25,"false","false","",""
"vanillacookbook:apple_pie","Apple Pie",8,0.3,"false","false","",""
"vanillacookbook:apple_sauce","Apple Sauce",5,0.6,"false","false","",""
"vanillacookbook:apple_soda","Apple Soda",9,0.7,"false","false","","{[effect.minecraft.absorption x 3, Duration: 400], Propability: 1.0}"
"vanillacookbook:bacon_pancake","Bacon Pancake",8,0.8,"false","false","",""
"vanillacookbook:baked_apple","Baked Apple",6,0.5,"false","false","",""
"vanillacookbook:beet_chips","Beet Chips",2,0.45,"false","true","",""
"vanillacookbook:beetroot_pie","Beetroot Pie",6,0.35,"false","false","",""
"vanillacookbook:berry_brownie","Berry Brownie",7,0.5,"false","false","diet:fruits, diet:sugars",""
"vanillacookbook:berry_cake_slice","Berry Cake Slice",2,0.1,"false","false","",""
"vanillacookbook:berry_candy","Berry Candy",3,0.1,"false","true","",""
"vanillacookbook:berry_cookie","Berry Cookie",2,0.1,"false","false","supplementaries:cookies",""
"vanillacookbook:berry_ice_cream","Berry Ice Cream",3,0.4,"false","false","",""
"vanillacookbook:berry_juice","Berry Juice",4,0.15,"false","false","",""
"vanillacookbook:berry_milk","Berry Milk",4,0.45,"false","false","",""
"vanillacookbook:berry_pancake","Berry Pancake",6,0.65,"false","false","diet:grains, diet:sugars",""
"vanillacookbook:berry_pie","Berry Pie",7,0.3,"false","false","",""
"vanillacookbook:berry_soda","Berry Soda",7,0.8,"false","false","","{[effect.minecraft.haste x 2, Duration: 400], Propability: 1.0}"
"vanillacookbook:birch_salad","Birch Salad",2,0.05,"false","false","",""
"vanillacookbook:birch_tea","Birch Tea",2,1.5,"false","false","",""
"vanillacookbook:bone_soup","Bone Soup",3,0.1,"false","false","",""
"vanillacookbook:book_cake_slice","Book Cake Slice",2,0.1,"false","false","",""
"vanillacookbook:brownie","Brownie",6,0.55,"false","false","diet:sugars",""
"vanillacookbook:cactus_juice","Cactus Juice",4,0.2,"false","false","",""
"vanillacookbook:cactus_slice","Cactus Slice",3,0.6,"false","false","",""
"vanillacookbook:cactus_soda","Cactus Soda",7,0.9,"false","false","","{[effect.minecraft.resistance x 2, Duration: 400], Propability: 1.0}"
"vanillacookbook:carrot_cake_slice","Carrot Cake Slice",2,0.1,"false","false","",""
"vanillacookbook:carrot_soup","Carrot Soup",5,0.48,"false","false","",""
"vanillacookbook:cheese","Cheese",3,0.3,"false","false","",""
"vanillacookbook:cheesecake_slice","Cheesecake Slice",2,0.1,"false","false","",""
"vanillacookbook:chicken_soup","Chicken Soup",6,0.8,"false","false","",""
"vanillacookbook:chocolate","Chocolate",2,0.2,"false","true","diet:sugars, supplementaries:chocolate_bars, vanillacookbook:easter_egg_items",""
"vanillacookbook:chocolate_cake_slice","Chocolate Cake Slice",2,0.1,"false","false","",""
"vanillacookbook:chocolate_egg","Chocolate Egg",4,0.4,"false","false","diet:sugars",""
"vanillacookbook:chocolate_ice_cream","Chocolate Ice Cream",3,0.4,"false","false","",""
"vanillacookbook:chocolate_milk","Chocolate Milk",3,0.5,"false","false","",""
"vanillacookbook:chocolate_pudding","Chocolate Pudding",5,0.36,"false","false","",""
"vanillacookbook:chorus_cake_slice","Chorus Cake Slice",4,0.1,"false","false","",""
"vanillacookbook:chorus_juice","Chorus Juice",6,0.25,"false","false","",""
"vanillacookbook:chorus_soda","Chorus Soda",9,0.7,"false","false","","{[effect.minecraft.levitation x 2, Duration: 400], Propability: 1.0}"
"vanillacookbook:cooked_bamboo","Cooked Bamboo",3,0.3,"false","false","",""
"vanillacookbook:cooked_beetroot","Cooked Beetroot",4,0.4,"false","false","",""
"vanillacookbook:cooked_cactus_slice","Cooked Cactus Slice",8,0.75,"false","false","",""
"vanillacookbook:cooked_egg","Cooked Egg",4,0.45,"false","false","forge:cooked_eggs",""
"vanillacookbook:cooked_turtle_egg","Cooked Turtle Egg",8,0.8,"false","false","",""
"vanillacookbook:creepe","Crêepe",6,0.6,"false","false","",""
"vanillacookbook:fish_and_chips","Fish and Chips",7,0.7,"false","false","",""
"vanillacookbook:fish_stew","Fish Stew",6,0.2,"false","false","",""
"vanillacookbook:flower_salad","Flower Salad",5,1.28,"false","false","",""
"vanillacookbook:flower_tea","Flower Tea",8,0.9,"false","false","",""
"vanillacookbook:french_toast","French Toast",4,0.6,"false","false","",""
"vanillacookbook:fruit_salad","Fruit Salad",6,0.6,"false","false","",""
"vanillacookbook:fungus_stew","Fungus Stew",6,0.6,"false","false","",""
"vanillacookbook:grilled_melon","Grilled Melon",4,0.45,"false","false","",""
"vanillacookbook:honey_candy","Honey Candy",4,0.175,"false","true","",""
