"ID","Name","Description","Parent"
"minecraft:recipes/tools/lead","minecraft:recipes/tools/lead","<null>","minecraft:recipes/root"
"minecraft:recipes/tools/netherite_axe_smithing","minecraft:recipes/tools/netherite_axe_smithing","<null>","minecraft:recipes/root"
"minecraft:recipes/tools/netherite_hoe_smithing","minecraft:recipes/tools/netherite_hoe_smithing","<null>","minecraft:recipes/root"
"minecraft:recipes/tools/netherite_pickaxe_smithing","minecraft:recipes/tools/netherite_pickaxe_smithing","<null>","minecraft:recipes/root"
"minecraft:recipes/tools/netherite_shovel_smithing","minecraft:recipes/tools/netherite_shovel_smithing","<null>","minecraft:recipes/root"
"minecraft:recipes/tools/shears","minecraft:recipes/tools/shears","<null>","minecraft:recipes/root"
"minecraft:recipes/tools/stone_axe","minecraft:recipes/tools/stone_axe","<null>","minecraft:recipes/root"
"minecraft:recipes/tools/stone_hoe","minecraft:recipes/tools/stone_hoe","<null>","minecraft:recipes/root"
"minecraft:recipes/tools/stone_pickaxe","minecraft:recipes/tools/stone_pickaxe","<null>","minecraft:recipes/root"
"minecraft:recipes/tools/stone_shovel","minecraft:recipes/tools/stone_shovel","<null>","minecraft:recipes/root"
"minecraft:recipes/tools/wooden_axe","minecraft:recipes/tools/wooden_axe","<null>","minecraft:recipes/root"
"minecraft:recipes/tools/wooden_hoe","minecraft:recipes/tools/wooden_hoe","<null>","minecraft:recipes/root"
"minecraft:recipes/tools/wooden_pickaxe","minecraft:recipes/tools/wooden_pickaxe","<null>","minecraft:recipes/root"
"minecraft:recipes/tools/wooden_shovel","minecraft:recipes/tools/wooden_shovel","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/acacia_boat","minecraft:recipes/transportation/acacia_boat","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/activator_rail","minecraft:recipes/transportation/activator_rail","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/birch_boat","minecraft:recipes/transportation/birch_boat","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/carrot_on_a_stick","minecraft:recipes/transportation/carrot_on_a_stick","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/chest_minecart","minecraft:recipes/transportation/chest_minecart","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/dark_oak_boat","minecraft:recipes/transportation/dark_oak_boat","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/detector_rail","minecraft:recipes/transportation/detector_rail","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/furnace_minecart","minecraft:recipes/transportation/furnace_minecart","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/hopper_minecart","minecraft:recipes/transportation/hopper_minecart","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/jungle_boat","minecraft:recipes/transportation/jungle_boat","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/minecart","minecraft:recipes/transportation/minecart","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/oak_boat","minecraft:recipes/transportation/oak_boat","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/powered_rail","minecraft:recipes/transportation/powered_rail","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/rail","minecraft:recipes/transportation/rail","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/spruce_boat","minecraft:recipes/transportation/spruce_boat","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/tnt_minecart","minecraft:recipes/transportation/tnt_minecart","<null>","minecraft:recipes/root"
"minecraft:recipes/transportation/warped_fungus_on_a_stick","minecraft:recipes/transportation/warped_fungus_on_a_stick","<null>","minecraft:recipes/root"
"minecraft:recipes/valhelsia_structures_main/bone_pile_block_from_bone_piles","minecraft:recipes/valhelsia_structures_main/bone_pile_block_from_bone_piles","<null>","minecraft:recipes/root"
"minecraft:recipes/valhelsia_structures_main/bone_pile_from_bone_pile_block","minecraft:recipes/valhelsia_structures_main/bone_pile_from_bone_pile_block","<null>","minecraft:recipes/root"
"minecraft:story/cure_zombie_villager","","","minecraft:story/enter_the_nether"
"minecraft:story/deflect_arrow","","","minecraft:story/obtain_armor"
"minecraft:story/enchant_item","","","minecraft:story/mine_diamond"
"minecraft:story/enter_the_end","","","minecraft:story/follow_ender_eye"
"minecraft:story/enter_the_nether","","","minecraft:story/form_obsidian"
"minecraft:story/follow_ender_eye","","","minecraft:story/enter_the_nether"
"minecraft:story/form_obsidian","","","minecraft:story/lava_bucket"
"minecraft:story/iron_tools","","","minecraft:story/smelt_iron"
"minecraft:story/lava_bucket","","","minecraft:story/smelt_iron"
"minecraft:story/mine_diamond","","","minecraft:story/iron_tools"
"minecraft:story/mine_stone","","","minecraft:story/root"
"minecraft:story/obtain_armor","","","minecraft:story/smelt_iron"
"minecraft:story/root","","","-"
"minecraft:story/shiny_gear","","","minecraft:story/mine_diamond"
"minecraft:story/smelt_iron","","","minecraft:story/upgrade_tools"
"minecraft:story/upgrade_tools","","","minecraft:story/mine_stone"
"naturescompass:natures_compass","naturescompass:natures_compass","<null>","minecraft:recipes/root"
"naturescompass:natures_compass_log","naturescompass:natures_compass_log","<null>","minecraft:recipes/root"
"naturescompass:natures_compass_sapling","naturescompass:natures_compass_sapling","<null>","minecraft:recipes/root"
"ob_aquamirae:almost_like_a_fan","","","ob_aquamirae:ice_maze"
"ob_aquamirae:aquamirae","","","-"
"ob_aquamirae:exploration","","","ob_aquamirae:ice_maze"
"ob_aquamirae:greed","","","ob_aquamirae:the_dead_sea"
"ob_aquamirae:heart_of_the_storm","","","ob_aquamirae:the_dead_sea"
"ob_aquamirae:ice_maze","","","ob_aquamirae:aquamirae"
"ob_aquamirae:magic_apple","","","ob_aquamirae:heart_of_the_storm"
"ob_aquamirae:perfect_instance","","","ob_aquamirae:almost_like_a_fan"
"ob_aquamirae:power_of_the_sea","","","ob_aquamirae:seafood"
"ob_aquamirae:seafood","","","ob_aquamirae:the_light_in_the_darkness"
"ob_aquamirae:shine_ad","","","ob_aquamirae:exploration"
"ob_aquamirae:terrible_armor_set","","","ob_aquamirae:perfect_instance"
"ob_aquamirae:the_dead_sea","","","ob_aquamirae:exploration"
"ob_aquamirae:the_light_in_the_darkness","","","ob_aquamirae:almost_like_a_fan"
"ob_aquamirae:three_bolt_suit","","","ob_aquamirae:terrible_armor_set"
"refinedstorage:autocrafting","","","refinedstorage:root"
"refinedstorage:better_than_a_barrel","","","refinedstorage:root"
"refinedstorage:conditional_connecting","","","refinedstorage:connecting"
"refinedstorage:connecting","","","refinedstorage:root"
"refinedstorage:construction","","","refinedstorage:exporting"
"refinedstorage:crafting_on_demand","","","refinedstorage:pattern_creation"
"refinedstorage:destruction","","","refinedstorage:importing"
"refinedstorage:detecting","","","refinedstorage:root"
"refinedstorage:drives","","","refinedstorage:root"
"refinedstorage:exporting","","","refinedstorage:root"
"refinedstorage:importing","","","refinedstorage:root"
"refinedstorage:interface_to_the_world","","","refinedstorage:root"
"refinedstorage:managing_patterns","","","refinedstorage:autocrafting"
"refinedstorage:manipulating_disks","","","refinedstorage:drives"
"refinedstorage:monitoring","","","refinedstorage:autocrafting"
"refinedstorage:no_cables_required","","","refinedstorage:wireless"
"refinedstorage:pattern_creation","","","refinedstorage:autocrafting"
"refinedstorage:portable_storage","","","refinedstorage:viewing_items"
"refinedstorage:recipes/refinedstorage/coloring_recipes/black_controller","refinedstorage:recipes/refinedstorage/coloring_recipes/black_controller","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/black_crafter","refinedstorage:recipes/refinedstorage/coloring_recipes/black_crafter","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/black_crafter_manager","refinedstorage:recipes/refinedstorage/coloring_recipes/black_crafter_manager","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/black_crafting_grid","refinedstorage:recipes/refinedstorage/coloring_recipes/black_crafting_grid","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/black_crafting_monitor","refinedstorage:recipes/refinedstorage/coloring_recipes/black_crafting_monitor","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/black_detector","refinedstorage:recipes/refinedstorage/coloring_recipes/black_detector","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/black_disk_manipulator","refinedstorage:recipes/refinedstorage/coloring_recipes/black_disk_manipulator","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/black_fluid_grid","refinedstorage:recipes/refinedstorage/coloring_recipes/black_fluid_grid","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/black_grid","refinedstorage:recipes/refinedstorage/coloring_recipes/black_grid","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/black_network_receiver","refinedstorage:recipes/refinedstorage/coloring_recipes/black_network_receiver","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/black_network_transmitter","refinedstorage:recipes/refinedstorage/coloring_recipes/black_network_transmitter","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/black_pattern_grid","refinedstorage:recipes/refinedstorage/coloring_recipes/black_pattern_grid","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/black_relay","refinedstorage:recipes/refinedstorage/coloring_recipes/black_relay","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/black_security_manager","refinedstorage:recipes/refinedstorage/coloring_recipes/black_security_manager","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/black_wireless_transmitter","refinedstorage:recipes/refinedstorage/coloring_recipes/black_wireless_transmitter","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/blue_controller","refinedstorage:recipes/refinedstorage/coloring_recipes/blue_controller","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/blue_crafter","refinedstorage:recipes/refinedstorage/coloring_recipes/blue_crafter","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/blue_crafter_manager","refinedstorage:recipes/refinedstorage/coloring_recipes/blue_crafter_manager","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/blue_crafting_grid","refinedstorage:recipes/refinedstorage/coloring_recipes/blue_crafting_grid","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/blue_crafting_monitor","refinedstorage:recipes/refinedstorage/coloring_recipes/blue_crafting_monitor","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/blue_detector","refinedstorage:recipes/refinedstorage/coloring_recipes/blue_detector","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/blue_disk_manipulator","refinedstorage:recipes/refinedstorage/coloring_recipes/blue_disk_manipulator","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/blue_fluid_grid","refinedstorage:recipes/refinedstorage/coloring_recipes/blue_fluid_grid","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/blue_grid","refinedstorage:recipes/refinedstorage/coloring_recipes/blue_grid","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/blue_network_receiver","refinedstorage:recipes/refinedstorage/coloring_recipes/blue_network_receiver","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/blue_network_transmitter","refinedstorage:recipes/refinedstorage/coloring_recipes/blue_network_transmitter","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/blue_pattern_grid","refinedstorage:recipes/refinedstorage/coloring_recipes/blue_pattern_grid","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/blue_relay","refinedstorage:recipes/refinedstorage/coloring_recipes/blue_relay","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/blue_security_manager","refinedstorage:recipes/refinedstorage/coloring_recipes/blue_security_manager","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/blue_wireless_transmitter","refinedstorage:recipes/refinedstorage/coloring_recipes/blue_wireless_transmitter","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/brown_controller","refinedstorage:recipes/refinedstorage/coloring_recipes/brown_controller","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/brown_crafter","refinedstorage:recipes/refinedstorage/coloring_recipes/brown_crafter","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/brown_crafter_manager","refinedstorage:recipes/refinedstorage/coloring_recipes/brown_crafter_manager","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/brown_crafting_grid","refinedstorage:recipes/refinedstorage/coloring_recipes/brown_crafting_grid","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/brown_crafting_monitor","refinedstorage:recipes/refinedstorage/coloring_recipes/brown_crafting_monitor","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/brown_detector","refinedstorage:recipes/refinedstorage/coloring_recipes/brown_detector","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/brown_disk_manipulator","refinedstorage:recipes/refinedstorage/coloring_recipes/brown_disk_manipulator","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/brown_fluid_grid","refinedstorage:recipes/refinedstorage/coloring_recipes/brown_fluid_grid","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/brown_grid","refinedstorage:recipes/refinedstorage/coloring_recipes/brown_grid","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/brown_network_receiver","refinedstorage:recipes/refinedstorage/coloring_recipes/brown_network_receiver","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/brown_network_transmitter","refinedstorage:recipes/refinedstorage/coloring_recipes/brown_network_transmitter","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/brown_pattern_grid","refinedstorage:recipes/refinedstorage/coloring_recipes/brown_pattern_grid","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/brown_relay","refinedstorage:recipes/refinedstorage/coloring_recipes/brown_relay","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/brown_security_manager","refinedstorage:recipes/refinedstorage/coloring_recipes/brown_security_manager","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/brown_wireless_transmitter","refinedstorage:recipes/refinedstorage/coloring_recipes/brown_wireless_transmitter","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/controller","refinedstorage:recipes/refinedstorage/coloring_recipes/controller","<null>","minecraft:recipes/root"
"refinedstorage:recipes/refinedstorage/coloring_recipes/crafter","refinedstorage:recipes/refinedstorage/coloring_recipes/crafter","<null>","minecraft:recipes/root"
